source_repo_commit,category,path,filename,extension,blob_oid,intake_depth,triage_tier,note
47bf86ada661e7d016280250138ce99ebf5c40ee,ai-agent-quant,ai-agent-quant/Automating Alpha_ How AI Agents are Forging the Future of Quantitative Trading _ by ArXiv In-depth Analysis _ Towards Explainable AI _ Medium.pdf,Automating Alpha_ How AI Agents are Forging the Future of Quantitative Trading _ by ArXiv In-depth Analysis _ Towards Explainable AI _ Medium.pdf,pdf,efb1f4fcec4527145f3b9e00276f0d4c76229c53,CATALOG_ONLY,P2_ARCHITECTURE_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,ai-agent-quant,ai-agent-quant/QuantAlpha.pdf,QuantAlpha.pdf,pdf,760b727b3898f202b36fb9e2ae4cf86a31dd6a7f,CATALOG_ONLY,P2_ARCHITECTURE_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,ai-agent-quant,ai-agent-quant/quant-researcher-alpha-agent_main.pdf,quant-researcher-alpha-agent_main.pdf,pdf,c72ae0dee94543edaee9780e42a9b0eb2e78e509,CATALOG_ONLY,P2_ARCHITECTURE_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,ai-agent-quant,ai-agent-quant/quant-researcher-alpha-agent_working_paper.pdf,quant-researcher-alpha-agent_working_paper.pdf,pdf,f8eb5e2e35a0139658c4fcbeec6cce3370d70768,CATALOG_ONLY,P2_ARCHITECTURE_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,ai-ml-finance,ai-ml-finance/AI for Investing.pdf,AI for Investing.pdf,pdf,b82c20447d310565adbc4ee8b06767a590bc9733,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,ai-ml-finance,ai-ml-finance/AI_Risk_Committee_Structure.pdf,AI_Risk_Committee_Structure.pdf,pdf,474d6cb588d71374fef1220aaaec5421259e81cb,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,ai-ml-finance,ai-ml-finance/AI_Risk_Governance_Framework.pdf,AI_Risk_Governance_Framework.pdf,pdf,01a0bd91c4aff4681bce4ea138c1ed5fe0aa22ba,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,ai-ml-finance,ai-ml-finance/Agentic AI in Financial Services - KAsset.pdf,Agentic AI in Financial Services - KAsset.pdf,pdf,cfe1f34f97d9048201cb74ccfda9ce57d5d7f07f,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,ai-ml-finance,ai-ml-finance/Industry AI - Capital Markets.pdf,Industry AI - Capital Markets.pdf,pdf,32b66cc1d068e4f388ff3c06a8913cd5af91b2c8,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,ai-ml-finance,ai-ml-finance/Integrating_Large_Language_Models_in_Financial_Inv.pdf,Integrating_Large_Language_Models_in_Financial_Inv.pdf,pdf,29e812890c7b46739b336011bc947a490cdcf04f,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,ai-ml-finance,ai-ml-finance/Responsible_AI_Market_Leadership.pdf,Responsible_AI_Market_Leadership.pdf,pdf,5a0bb3d1763a904f75cb117a45b810f91abd2e0c,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,ai-ml-finance,ai-ml-finance/RethikingAIinInvestmentMar28_public.pdf,RethikingAIinInvestmentMar28_public.pdf,pdf,166e844b8ad835dfa497d9a99d6557c88cb8741e,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,algorithmic-trading,algorithmic-trading/Algo Trading I.pdf,Algo Trading I.pdf,pdf,04ca91855b4f3134f78478d875cd0e738703e80d,CATALOG_ONLY,P2_METHOD_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,algorithmic-trading,"algorithmic-trading/Algorithmic Trading Methods_ Applications Using Advanced Statistics, Optimization, and Machine Learning Techniques-Academic Press (2020).pdf","Algorithmic Trading Methods_ Applications Using Advanced Statistics, Optimization, and Machine Learning Techniques-Academic Press (2020).pdf",pdf,5af785b5f5c96bf0f55a8eaa1dadece7e491eb3d,CATALOG_ONLY,P2_METHOD_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,algorithmic-trading,algorithmic-trading/Algorithmic Trading like A Quant.pdf,Algorithmic Trading like A Quant.pdf,pdf,f6b2955b5e7353d6a244337466be8160c4e05b7b,CATALOG_ONLY,P2_METHOD_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,algorithmic-trading,algorithmic-trading/Arbitrage Trading Strategies.pdf,Arbitrage Trading Strategies.pdf,pdf,205464373cc53a2a1af9eb864cc56c19a95b3aa8,CATALOG_ONLY,P2_METHOD_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,algorithmic-trading,algorithmic-trading/Autonomous_Finance_Systemic_Risk.pdf,Autonomous_Finance_Systemic_Risk.pdf,pdf,a586e8f8b0b6ff500b01a4fd1b604e798499be04,CATALOG_ONLY,P2_METHOD_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,algorithmic-trading,algorithmic-trading/Successful Algorithmic Trading.pdf,Successful Algorithmic Trading.pdf,pdf,b37066b2d01cb2dc1e161bebf34834c6e402e63e,CATALOG_ONLY,P2_METHOD_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,algorithmic-trading,algorithmic-trading/Trading-dev-kit-guide.pdf,Trading-dev-kit-guide.pdf,pdf,d361130ee3c5efa4086d959f9f707b1f73d83d0b,CATALOG_ONLY,P2_METHOD_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,algorithmic-trading,algorithmic-trading/deep-learning-in-quantitative-trading.pdf,deep-learning-in-quantitative-trading.pdf,pdf,4135e8e7ed6e5918b90c95a62fb8b88d056a496b,CATALOG_ONLY,P2_METHOD_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/2507.20957v4.pdf,2507.20957v4.pdf,pdf,8c4bbc21b7be0febe103ef15cf5dde7c87ccc3c3,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/2604.02279v1.pdf,2604.02279v1.pdf,pdf,9088c073950032e7a7dd813b31b6d6dde26f8f09,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/AI_Agents_Alpha_Design.pdf,AI_Agents_Alpha_Design.pdf,pdf,d2cb9615980d366c8149886dd8d257ec21ffd7c2,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/Alpha_Design_Principles.pdf,Alpha_Design_Principles.pdf,pdf,ce9be7af3e83d472c69ca88883440df00490e1bd,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/Alpha_Extraction.pdf,Alpha_Extraction.pdf,pdf,7ba8a790ed129be9cab59bb213750fe0c20cd34d,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,"alpha-factor-research/Empirical Asset Pricing - Turan G. Bali,Robert F. Engle,Scott Murray.pdf","Empirical Asset Pricing - Turan G. Bali,Robert F. Engle,Scott Murray.pdf",pdf,047840bf8ad53f7a030c3fa433cb4aa4eb3297fd,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,"alpha-factor-research/Fama,French- Common risk factors in the returns on stocks and bonds.pdf","Fama,French- Common risk factors in the returns on stocks and bonds.pdf",pdf,23634c92d7a7ce3112c1864b053247384af656d7,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/Finding+Alphas+A+Quantitative+Approach+to+Building+Trading+Strategies+2th.pdf,Finding+Alphas+A+Quantitative+Approach+to+Building+Trading+Strategies+2th.pdf,pdf,0ad06dd7652b82e3393e6b6c6ecf42a2d16ee81e,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/Industrializing_Alpha_Discovery.pdf,Industrializing_Alpha_Discovery.pdf,pdf,194bd3ab324687253894e107f9707c63cbb4ab24,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/Quantitative_Alpha_Framework.pdf,Quantitative_Alpha_Framework.pdf,pdf,45a9b7a1ddcbe15a720775e050045b54ba6620ef,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/SSRN-id4698640.pdf,SSRN-id4698640.pdf,pdf,8cd37c8ff1cdb6df000222aaf40bd6ad14b3eda6,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/Sharpe_Efficiency_and_The_Architecture_of_Alpha.pdf,Sharpe_Efficiency_and_The_Architecture_of_Alpha.pdf,pdf,7f31d1de3ced1842cbd81edd60c40d5776eb83bc,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/The_Alpha_Signal.pdf,The_Alpha_Signal.pdf,pdf,f2ef69adb8e87d79fbf33d70f36089de38325bc2,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/The_geography_of_investments_SSRN-id214138.pdf,The_geography_of_investments_SSRN-id214138.pdf,pdf,7161500770852092ad0740e5cf0886559451bdeb,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/Why Alpha Matters_ α╕Üα╕úα╕┤α╕Üα╕ùα╣üα╕Ñα╕░α╕üα╕úα╕¡α╕Üα╕äα╕┤α╕öα╕¬α╕│α╕½α╕úα╕▒α╕Ü Quant α╕ùα╕╡α╣êα╕òα╣ëα╕¡α╕çα╕üα╕▓α╕úα╕¬α╕úα╣ëα╕▓α╕çα╕äα╕ºα╕▓α╕íα╣äα╕öα╣ëα╣Çα╕¢α╕úα╕╡α╕óα╕Ü.pdf,Why Alpha Matters_ α╕Üα╕úα╕┤α╕Üα╕ùα╣üα╕Ñα╕░α╕üα╕úα╕¡α╕Üα╕äα╕┤α╕öα╕¬α╕│α╕½α╕úα╕▒α╕Ü Quant α╕ùα╕╡α╣êα╕òα╣ëα╕¡α╕çα╕üα╕▓α╕úα╕¬α╕úα╣ëα╕▓α╕çα╕äα╕ºα╕▓α╕íα╣äα╕öα╣ëα╣Çα╕¢α╕úα╕╡α╕óα╕Ü.pdf,pdf,245710410a98e0b4e137173ecd4b0600bf0b5285,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/ssrn-2089463.pdf,ssrn-2089463.pdf,pdf,f77ce4da26e1e0fb08aa95125a6b985767617095,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/ssrn-3443241.pdf,ssrn-3443241.pdf,pdf,ee288fc86ccfbf2a6e48f9bca1a71aeaa2affd66,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/ssrn-6291478.pdf,ssrn-6291478.pdf,pdf,78040ddcdb3f9199f20f2d4e4b7c1887a83491d5,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/ssrn-6496619.pdf,ssrn-6496619.pdf,pdf,65fdb2ee031724840f242c5eb175c0544f2818b7,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,alpha-factor-research,alpha-factor-research/ssrn_id2001461_code1482490.pdf,ssrn_id2001461_code1482490.pdf,pdf,49e98bf6e0d9c950dfd6e0faa1181766f8b3432b,CATALOG_ONLY,P1_RESEARCH_CANDIDATE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,derivatives-options,derivatives-options/Mcgraw-Hill - Option Pricing And Volatility - Advanced Strategies And Trading Techniques - Sheldon Natenberg - (1994).pdf,Mcgraw-Hill - Option Pricing And Volatility - Advanced Strategies And Trading Techniques - Sheldon Natenberg - (1994).pdf,pdf,01d8674abaf0dc0f5ae76aad7266902d9456ff91,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,derivatives-options,derivatives-options/Practical Derivatives In Asset Management by Tor Panodphol (Nov2025).pdf,Practical Derivatives In Asset Management by Tor Panodphol (Nov2025).pdf,pdf,a9ac2d7cd282b7939b56347469b0e4e8a30c7fa7,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,derivatives-options,derivatives-options/Practical Derivatives In Asset Management by Tor Panodphol.pdf,Practical Derivatives In Asset Management by Tor Panodphol.pdf,pdf,d0f4f6786523910c57c2606130b74f9974eb425a,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,derivatives-options,derivatives-options/Rising Call Volatility = Bullish Signal.pdf,Rising Call Volatility = Bullish Signal.pdf,pdf,6a6f3427f45e231bb4daee63bb1e728e7f702aaa,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,derivatives-options,derivatives-options/The_Options_Radar.pdf,The_Options_Radar.pdf,pdf,45ffdf112d905fc6e555d68ed53367eb2ae0bac4,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,derivatives-options,derivatives-options/Volatility_Tactical_Opportunity.pdf,Volatility_Tactical_Opportunity.pdf,pdf,4ba47378d9c458751dc2bc12388bc68e6f9cb942,CATALOG_ONLY,P3_PARKED_DOMAIN_REFERENCE,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,market-microstructure,market-microstructure/Charles-Albert Lehalle_ Sophie Laruelle - Market Microstructure in Practice-World Scientific (2018).pdf,Charles-Albert Lehalle_ Sophie Laruelle - Market Microstructure in Practice-World Scientific (2018).pdf,pdf,aa3bf889e1f8fee7d3b1bec1b1c56f3469ef6817,CATALOG_ONLY,P2_EXECUTION_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,market-microstructure,"market-microstructure/Crypto Asset Fundamental Analysis, Part II _ by Jake Ryan _ Tradecraft Capital _ Medium.pdf","Crypto Asset Fundamental Analysis, Part II _ by Jake Ryan _ Tradecraft Capital _ Medium.pdf",pdf,33a58ac9aced4418cac988a79e6894ad1892c075,CATALOG_ONLY,P2_EXECUTION_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,market-microstructure,market-microstructure/How do High-Frequency Traders Trade.pdf,How do High-Frequency Traders Trade.pdf,pdf,3d31eaf516a92dc6b85799ac6bd2efbe9d9d64c2,CATALOG_ONLY,P2_EXECUTION_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/17822_FULLTEXT.pdf,17822_FULLTEXT.pdf,pdf,70d02ff5280af3dfbbe665fddae60a01ce599e21,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/2018.09.26 - WP 075 Asset Allocation for Robo-Advisors (2).pdf,2018.09.26 - WP 075 Asset Allocation for Robo-Advisors (2).pdf,pdf,b8e3531b58543ce37b376da779a6883f389984cf,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/Beyond Risk Parity_ The Hierarchical Equal Risk Contribution Algorithm - Hudson & Thames.pdf,Beyond Risk Parity_ The Hierarchical Equal Risk Contribution Algorithm - Hudson & Thames.pdf,pdf,6be926ddbf8a9143457598a75712cb2eacefb813,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/CQF_Elective_Advanced_Portfolio_Management_Annotated.pdf,CQF_Elective_Advanced_Portfolio_Management_Annotated.pdf,pdf,273fdcb26de56ad789ed113b8628076539e1ba9b,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/CQF_Elective_Advanced_Portfolio_Management_Blank.pdf,CQF_Elective_Advanced_Portfolio_Management_Blank.pdf,pdf,2f682022f22418ae6216c2ebc9e0c771aecd1cba,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/CQF_Elective_Advanced_Portfolio_Management_Whiteboard.pdf,CQF_Elective_Advanced_Portfolio_Management_Whiteboard.pdf,pdf,cf1ad384f4a3c2777ca1b9b6790399de666a441c,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/Engels.pdf,Engels.pdf,pdf,4c790c37c1255902dceb705e80ff3172714f7682,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/LLM for portfolio optimization summary.pdf,LLM for portfolio optimization summary.pdf,pdf,b4d426b70862329f02258069c1aa6662d9952806,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/NEW Tab 1 Portfolio Construction and Measurement.pdf,NEW Tab 1 Portfolio Construction and Measurement.pdf,pdf,365e319fd75be12e2e6dcedf298639a017582d92,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/NEW Tab 2 VaR in Portfolio Management.pdf,NEW Tab 2 VaR in Portfolio Management.pdf,pdf,8ac45ad5dbb42ab9be0b5f4f1fadc87c94b9ddba,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/NEW Tab 3 Risk Budgeting - Theory.pdf,NEW Tab 3 Risk Budgeting - Theory.pdf,pdf,9b3ff6afaf9aa5b8e2eb990e5a8d6f00bf0dfbbd,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/NEW Tab 4 Risk Budgeting - Practice.pdf,NEW Tab 4 Risk Budgeting - Practice.pdf,pdf,bf0f777b16c20908a9c471d3214daf89a28a7f89,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/Portfolio optimisation.pdf,Portfolio optimisation.pdf,pdf,24bfe13f7cfa1dd72dcd74e9f14058fd944e3e17,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/Portfolio-Optimization-Whitepaper.pdf,Portfolio-Optimization-Whitepaper.pdf,pdf,fb43d47e74b8528f5660130803d326f742b0a8ee,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/ROBO-Advisory-Whitepaper-2018.pdf,ROBO-Advisory-Whitepaper-2018.pdf,pdf,c5e7f574812228d815036dd93122f0018fd41301,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/Robo_Advisors_quantitative_methods_inside_the_robo.pdf,Robo_Advisors_quantitative_methods_inside_the_robo.pdf,pdf,bcaf648585d8a3aa195b27b5b9641a4afadbcf93,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/The PolyModel Framework_ A Systematic Process for AI-Driven Multi-Asset Portfolio Construction.docx,The PolyModel Framework_ A Systematic Process for AI-Driven Multi-Asset Portfolio Construction.docx,docx,0a53017ed6c7f646e4d26d8aed5c42d031a907c6,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,portfolio-management,portfolio-management/ssrn-2008902.pdf,ssrn-2008902.pdf,pdf,dbe1e0e8819fe600d454f6a3bda2bdcc77c2804c,CATALOG_ONLY,P2_PORTFOLIO_RESEARCH,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Alternative Investments for CUVI X KA Bootcamp.pdf,Alternative Investments for CUVI X KA Bootcamp.pdf,pdf,961c5633e0b84173ff6a7b70898a60631fcc8409,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Bottom Up Investing_Suthee.pdf,Bottom Up Investing_Suthee.pdf,pdf,2d4b565ebee95b7506a9b6516f3b317ced19fa70,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Certificate in Quantitative Finance Final Project Brief V2.pdf,Certificate in Quantitative Finance Final Project Brief V2.pdf,pdf,f9174f0c41c9d1187c0458eb4ab50990cb43a710,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Copy of Introduction to Quantitative Finance and Alpha (1) (1) (1).pdf,Copy of Introduction to Quantitative Finance and Alpha (1) (1) (1).pdf,pdf,4932bc78474df04ffc09ae2471cd26c6b28eb7f8,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Core-Satelite Portfolio.pdf,Core-Satelite Portfolio.pdf,pdf,95e0d768f2c8f44ad504c441bdf96a8d7940e761,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Digital Asset by OrbixInvest.pdf,Digital Asset by OrbixInvest.pdf,pdf,5c915f650b07e40c1657a4616c35a43a5727ac75,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Hands-On Machine Learning for Algorithmic Trading by Stefan Jansen.pdf,Hands-On Machine Learning for Algorithmic Trading by Stefan Jansen.pdf,pdf,30da06f56041195e179b69185211cb49cd177043,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Introduce to Financial Market_CU_Bootcamp.pdf,Introduce to Financial Market_CU_Bootcamp.pdf,pdf,a4bcfbe6f70fb483ddd17d3bfe9f962b0c449045,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,quant-education,quant-education/Introduction to   Quantitative trading  .pdf,Introduction to   Quantitative trading  .pdf,pdf,36b762ee221f4620487b6abf86d8e136d5b86a44,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
