<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.07.14	19649.13	20865.80	19608.05	20654.56	111321	0	1589
2022.07.15	20658.36	21175.65	20362.68	20919.44	114570	0	1630
2022.07.16	20951.73	21562.58	20459.75	21196.86	84909	0	1623
2022.07.17	21202.01	21652.74	20817.48	20922.01	112176	0	1868
2022.07.18	20921.64	22758.23	20732.48	21479.48	116520	0	1663
2022.07.19	21482.08	23686.70	21434.07	23300.59	112320	0	1822
2022.07.20	23300.51	24264.33	22921.16	23252.63	111824	0	1927
2022.07.21	23253.18	23788.93	22339.53	23117.78	111240	0	1758
2022.07.22	23117.85	23747.69	22506.83	22599.89	115249	0	1877
2022.07.23	22734.62	22993.73	21954.97	22322.08	93959	0	1741
2022.07.24	22322.27	22892.68	22219.19	22716.15	110613	0	1913
2022.07.25	22715.95	22999.95	21556.00	22162.92	115970	0	1659
2022.07.26	22165.97	22178.84	20716.87	20972.79	111727	0	1817
2022.07.27	20971.60	23104.75	20819.69	22780.96	111925	0	1843
2022.07.28	22780.67	24185.98	22584.06	24026.03	112662	0	1839
2022.07.29	24026.02	24428.80	23434.34	23949.53	115498	0	1961
2022.07.30	23821.39	24658.12	23651.77	23960.35	96608	0	1960
2022.07.31	23960.16	24179.10	23398.21	23799.63	111861	0	1976
2022.08.01	23799.75	23821.15	22856.23	23118.19	107719	0	1698
2022.08.02	23105.58	23453.02	22604.83	23027.52	115150	0	1890
2022.08.03	23027.01	23626.95	22684.01	23320.19	126748	0	1682
2022.08.04	23321.97	23364.74	22384.03	22502.18	124503	0	1685
2022.08.05	22502.22	23460.42	22443.72	22974.26	124209	0	1689
2022.08.06	23101.60	23350.59	22989.81	23168.14	103187	0	1905
2022.08.07	23168.00	23307.04	22841.76	23259.76	122157	0	1943
2022.08.08	23259.77	24237.87	23053.35	24062.16	121785	0	1700
2022.08.09	24061.75	24061.75	22876.46	23133.29	122980	0	1942
2022.08.10	23133.29	24186.89	22653.80	23899.86	122710	0	1701
2022.08.11	23895.79	24883.61	23773.59	24208.57	121987	0	1730
2022.08.12	24208.54	24325.70	23584.90	24231.02	122644	0	1829
2022.08.13	24118.73	24890.34	24062.38	24483.40	99762	0	1995
2022.08.14	24483.28	25037.58	24147.04	24310.76	115884	0	2001
2022.08.15	24310.77	25205.51	23874.27	24069.08	107985	0	1983
2022.08.16	24069.15	24243.07	23662.15	23979.72	126332	0	1715
2022.08.17	23980.17	24432.13	23168.35	23407.41	126350	0	1701
2022.08.18	23407.25	23588.43	23220.48	23407.95	126046	0	1936
2022.08.19	23408.12	23417.22	21140.53	21266.33	123675	0	1645
2022.08.20	21074.89	21361.22	20771.69	20812.44	104049	0	1866
2022.08.21	20812.09	21774.22	20753.31	21461.24	125465	0	1865
2022.08.22	21457.16	21693.52	20892.66	21118.32	113123	0	1619
2022.08.23	21118.42	21671.63	20885.16	21468.79	108420	0	1632
2022.08.24	21468.99	21887.28	21141.87	21681.72	106059	0	1637
2022.08.25	21681.64	21805.33	21297.67	21636.47	111630	0	1676
2022.08.26	21636.57	21866.57	20527.88	20640.83	121792	0	1656
2022.08.27	20635.15	20677.07	19793.89	20000.22	104721	0	1607
2022.08.28	20000.23	20146.11	19800.59	19979.56	121643	0	1601
2022.08.29	19979.66	20401.12	19514.00	20168.05	124476	0	1588
2022.08.30	20167.89	20569.61	19533.07	19968.03	124776	0	1467
2022.08.31	19968.00	20485.02	19742.84	20184.08	126236	0	1605
2022.09.01	20184.06	20286.75	19559.25	20061.25	118973	0	1112
2022.09.02	20061.11	20432.29	19746.13	19961.93	123017	0	1584
2022.09.03	19966.19	20050.14	19641.40	19736.37	100120	0	1643
2022.09.04	19736.48	19947.22	19572.47	19895.13	107218	0	1651
2022.09.05	19895.51	20050.47	19624.32	19730.80	106583	0	1654
2022.09.06	19730.83	20172.25	18644.64	18971.38	115087	0	1559
2022.09.07	18971.44	19443.33	18525.46	19378.33	112916	0	1529
2022.09.08	19379.12	19455.01	19008.99	19372.60	125629	0	1532
2022.09.09	19372.52	21425.31	19248.02	21293.50	128956	0	1540
2022.09.10	21249.43	21669.57	21120.06	21421.19	102348	0	1579
2022.09.11	21421.17	21863.21	21349.52	21631.77	110451	0	1610
2022.09.12	21633.79	22479.92	21464.09	22401.29	125842	0	1554
2022.09.13	22401.54	22792.40	20046.49	20233.64	125352	0	1559
2022.09.14	20232.42	20510.76	19607.99	19937.96	123643	0	1552
2022.09.15	19938.15	20388.19	19409.51	19844.29	124636	0	1505
2022.09.16	19844.34	19880.21	19329.19	19742.66	128727	0	1464
2022.09.17	19738.17	20180.18	19686.65	20072.40	107723	0	1560
2022.09.18	20072.14	20136.17	19554.90	19713.01	130426	0	1581
2022.09.19	19713.06	19714.50	18199.64	19511.55	132401	0	1503
2022.09.20	19515.34	19673.31	18729.68	18964.54	131977	0	1549
2022.09.21	18965.55	19873.11	18590.95	18916.62	130166	0	1428
2022.09.22	18916.31	19482.52	18139.55	19239.73	130729	0	1571
2022.09.23	19239.68	19498.37	18522.53	18845.27	130209	0	1474
2022.09.24	19001.97	19394.50	18920.01	19135.66	108329	0	1545
2022.09.25	19135.59	19165.94	18801.64	18896.23	129840	0	1527
2022.09.26	18895.24	19310.33	18626.82	19106.30	132439	0	1470
2022.09.27	19106.64	20370.48	18812.11	19063.68	126249	0	1287
2022.09.28	19063.33	19645.56	18471.10	19562.53	131657	0	1513
2022.09.29	19562.52	19770.98	18833.32	19492.43	126294	0	1512
2022.09.30	19499.77	20168.55	19162.00	19416.89	108366	0	1561
2022.10.01	19355.35	19476.90	19193.53	19243.82	83330	0	1502
2022.10.02	19243.79	19388.63	19029.74	19227.16	99317	0	1557
2022.10.03	19227.15	19645.33	18913.91	19589.92	99940	0	1448
2022.10.04	19589.92	20458.78	19485.91	20331.20	98485	0	1547
2022.10.05	20332.55	20400.07	19729.92	19973.53	97588	0	1582
2022.10.06	19976.23	20441.45	19872.40	20044.55	95521	0	1544
2022.10.07	20044.60	20057.45	19317.62	19543.44	95941	0	1527
2022.10.08	19564.53	19623.40	19408.08	19441.81	76537	0	1412
2022.10.09	19441.93	19549.73	19243.54	19478.99	94470	0	1559
2022.10.10	19477.20	19517.78	19100.46	19232.57	89992	0	1548
2022.10.11	19232.63	19273.31	18852.43	19012.25	93994	0	1513
2022.10.12	19012.33	19190.79	18968.11	19162.60	93056	0	1520
2022.10.13	19162.58	19501.70	18186.14	19378.80	96050	0	1452
2022.10.14	19379.05	19943.13	19101.92	19167.03	93894	0	1495
2022.10.15	19099.58	19220.35	19035.09	19088.92	77952	0	1566
2022.10.16	19088.58	19415.70	18973.99	19324.58	71735	0	1537
2022.10.17	19324.60	19667.08	19096.58	19520.37	34992	0	1538
2022.10.18	19520.36	19695.30	19085.39	19357.62	35160	0	1573
2022.10.19	19357.64	19367.27	19067.64	19188.11	59109	0	1561
2022.10.20	19187.58	19332.53	18920.71	19019.27	93603	0	1512
2022.10.21	19019.43	19240.66	18685.56	19174.49	53881	0	1561
2022.10.22	19145.46	19245.21	19094.75	19207.57	16226	0	1573
2022.10.23	19207.37	19526.19	19057.07	19491.02	17543	0	1576
2022.10.24	19490.90	19689.36	19154.13	19373.36	30055	0	1574
2022.10.25	19373.51	20410.00	19231.13	20180.05	63934	0	1574
2022.10.26	20180.79	21011.57	19980.96	20744.44	111446	0	1523
2022.10.27	20744.47	20903.38	20242.65	20389.84	87528	0	1576
2022.10.28	20389.76	20743.66	20013.27	20626.47	87175	0	1498
2022.10.29	20592.45	20980.77	20553.73	20854.94	63395	0	1597
2022.10.30	20854.96	20929.64	20547.02	20678.43	67727	0	1604
2022.10.31	20678.38	20837.39	20232.89	20394.71	81055	0	1484
2022.11.01	20395.25	20677.57	20322.32	20470.68	73574	0	1319
2022.11.02	20470.62	20795.82	20086.85	20163.99	74253	0	1610
2022.11.03	20164.08	20383.40	20025.53	20227.44	70969	0	2092
2022.11.04	20227.42	21293.82	20147.52	21121.57	77257	0	2095
2022.11.05	21161.65	21467.18	21068.74	21325.10	53313	0	2148
2022.11.06	21324.84	21357.04	21101.57	21117.88	57307	0	2150
2022.11.07	21117.25	21165.69	20571.03	20675.15	77252	0	1611
2022.11.08	20675.64	20676.29	17167.00	18671.61	97501	0	1563
2022.11.09	18668.74	18696.08	15610.06	16068.18	111622	0	5200
2022.11.10	16067.66	18122.90	15848.55	17768.90	168877	0	5397
2022.11.11	17760.80	17811.70	16313.40	16722.10	215079	0	10000
2022.11.12	17267.09	17502.11	16495.49	16639.81	63808	0	5200
2022.11.13	16648.06	16729.13	16098.64	16219.50	53419	0	30000
2022.11.14	16217.50	17111.10	15660.37	16338.80	178872	0	10000
2022.11.15	16329.30	17060.80	16298.80	16844.30	195491	0	10000
2022.11.16	16820.70	16950.60	16321.90	16487.50	173963	0	10000
2022.11.17	16489.20	16701.50	16359.70	16635.30	160468	0	10000
2022.11.18	16636.90	16932.00	16491.00	16600.20	147415	0	10000
2022.11.19	16535.61	16629.52	16518.50	16620.74	24128	0	5037
2022.11.20	16616.38	16760.88	16140.50	16197.10	49064	0	4611
2022.11.21	16208.50	16295.40	15430.30	15588.50	187152	0	4350
2022.11.22	15589.50	16237.00	15556.40	16085.10	178303	0	8000
2022.11.23	16093.67	16622.30	16038.50	16427.70	164196	0	8000
2022.11.24	16434.50	16740.80	16401.30	16496.80	109765	0	8000
2022.11.25	16508.00	16575.20	16294.80	16457.28	99840	0	8000
2022.11.26	16480.25	16648.50	16380.50	16468.39	40072	0	8000
2022.11.27	16468.13	16555.65	16340.00	16512.50	36022	0	8000
2022.11.28	16512.60	16551.75	15951.70	16148.90	110888	0	8000
2022.11.29	16148.70	16485.00	16047.20	16415.00	104649	0	4200
2022.11.30	16427.68	17104.20	16379.30	17055.90	101616	0	8000
2022.12.01	17065.50	17248.10	16821.60	16883.10	96064	0	8000
2022.12.02	16888.50	17052.80	16754.40	16974.50	98519	0	8000
2022.12.03	17003.13	17113.84	16843.00	16904.32	40202	0	8000
2022.12.04	16911.50	17117.25	16829.12	17073.69	52854	0	8000
2022.12.05	17069.78	17389.50	16827.25	16933.05	81940	0	8000
2022.12.06	16927.30	17060.25	16869.50	16954.00	62055	0	8000
2022.12.07	16947.00	17097.75	16644.50	16789.34	72602	0	8000
2022.12.08	16790.10	17264.25	16699.50	17147.58	65436	0	8000
2022.12.09	17147.36	17303.75	17015.75	17072.22	54281	0	8000
2022.12.10	17093.25	17189.00	17075.68	17084.60	19427	0	8000
2022.12.11	17089.44	17230.50	17052.50	17078.75	27113	0	8000
2022.12.12	17083.00	17179.75	16838.91	17132.88	45162	0	8000
2022.12.13	17148.00	17934.62	17045.75	17721.60	73473	0	8000
2022.12.14	17721.61	18337.25	17625.25	17795.39	83205	0	8000
2022.12.15	17795.73	17832.75	17283.43	17355.07	74132	0	8000
2022.12.16	17321.19	17497.25	16702.25	16804.77	81062	0	5086
2022.12.17	16701.04	16753.75	16500.56	16710.65	59914	0	1001
2022.12.18	16711.00	16796.37	16641.50	16724.65	44576	0	1001
2022.12.19	16728.26	16821.69	16472.25	16556.57	70996	0	5019
2022.12.20	16564.87	17032.25	16205.42	16851.78	77734	0	5075
2022.12.21	16851.78	16902.14	16705.50	16766.42	89891	0	5001
2022.12.22	16766.77	16842.25	16533.25	16768.40	85931	0	5007
2022.12.23	16779.71	16905.51	16703.90	16780.75	61552	0	5002
2022.12.26	16805.96	16895.00	16760.50	16804.75	35036	0	5083
2022.12.27	16761.63	16945.50	16561.00	16662.39	67360	0	5200
2022.12.28	16653.33	16748.75	16431.50	16491.31	54610	0	5006
2022.12.29	16496.44	16628.25	16439.75	16567.37	61684	0	5016
2022.12.30	16565.37	16634.54	16304.46	16556.44	56811	0	5075
2023.01.02	16580.79	16763.75	16521.50	16723.66	34945	0	5011
2023.01.03	16711.84	16745.25	16573.61	16637.51	50318	0	5026
2023.01.04	16592.35	16963.67	16592.35	16792.89	75443	0	5008
2023.01.05	16797.66	16851.81	16725.25	16817.09	55792	0	5025
2023.01.06	16822.37	17007.00	16639.50	16903.65	58327	0	5052
2023.01.07	16886.55	16963.03	16876.73	16911.46	16577	0	1010
2023.01.08	16911.45	16994.75	16888.23	16934.53	30293	0	5175
2023.01.09	16936.90	17375.50	16929.25	17169.80	66292	0	1100
2023.01.10	17158.55	17487.48	17121.50	17460.22	61015	0	1644
2023.01.11	17460.02	17579.15	17307.25	17551.82	69162	0	1601
2023.01.12	17552.78	19111.79	17511.00	18818.93	106829	0	1609
2023.01.13	18844.43	19897.62	18708.75	19795.18	79989	0	1625
2023.01.14	19804.00	21371.41	19697.39	20891.96	90123	0	1601
2023.01.15	20884.46	21069.50	20553.75	20896.59	85672	0	1625
2023.01.16	20884.59	21451.38	20604.91	21116.53	87147	0	1620
2023.01.17	21134.03	21609.53	20839.01	21308.41	79938	0	1625
2023.01.18	21312.41	21643.62	20390.24	20759.64	82302	0	1625
2023.01.19	20718.64	21183.25	20618.94	20916.30	76791	0	1601
2023.01.20	20962.25	22435.42	20856.25	22305.39	84153	0	1625
2023.01.21	22588.12	23350.00	22415.83	23158.66	78858	0	1601
2023.01.22	23159.66	23183.75	22301.59	22571.70	92168	0	1625
2023.01.23	22560.70	23164.91	22492.00	22988.27	76585	0	1614
2023.01.24	22960.77	23161.00	22704.20	22888.75	70558	0	1625
2023.01.25	22898.75	23706.24	22319.30	23571.60	81810	0	1601
2023.01.26	23696.10	23808.62	22809.28	23061.68	83607	0	1647
2023.01.27	23067.63	23505.76	22525.30	23075.65	74430	0	1659
2023.01.28	22961.30	23189.25	22883.00	22988.81	39513	0	1625
2023.01.29	22974.30	23958.99	22956.98	23776.51	79918	0	1650
2023.01.30	23738.01	23876.75	22543.95	22733.20	84584	0	1603
2023.01.31	22714.20	23216.00	22474.97	22932.22	74943	0	1625
2023.02.01	22896.44	23791.50	22751.08	23674.58	73529	0	1620
2023.02.02	23650.08	24244.73	23378.87	23416.37	82684	0	1605
2023.02.03	23415.87	23712.25	23200.25	23376.00	77284	0	1619
2023.02.04	23419.75	23575.79	23250.50	23407.33	32002	0	1601
2023.02.05	23407.83	23445.75	22748.63	22895.21	42636	0	1625
2023.02.06	22895.74	23146.39	22632.25	22912.72	61939	0	1619
2023.02.07	22886.22	23340.30	22630.92	23188.50	70986	0	1700
2023.02.08	23148.51	23440.25	22664.75	22944.01	68097	0	1700
2023.02.09	22942.01	23007.75	21673.75	21842.84	79202	0	1625
2023.02.10	21798.84	21948.46	21454.99	21530.39	70945	0	1634
2023.02.11	21579.25	21840.54	21544.41	21817.78	36536	0	1601
2023.02.12	21778.78	22082.19	21699.04	21722.75	43767	0	1675
2023.02.13	21678.75	21893.00	21357.94	21620.11	83985	0	1625
2023.02.14	21603.61	22324.25	21511.76	22244.75	82356	0	1624
2023.02.15	22230.04	24318.61	22043.75	24169.74	75863	0	1609
2023.02.16	24157.24	25245.65	24116.08	24522.14	91348	0	1611
2023.02.17	24528.48	25023.08	23332.65	24476.41	99380	0	1622
2023.02.18	24673.84	24872.44	24443.25	24610.13	55621	0	1601
2023.02.19	24614.63	25182.58	24254.01	24535.35	73713	0	1625
2023.02.20	24492.85	25111.69	23827.57	24762.37	121275	0	1620
2023.02.21	24743.37	25250.19	24141.53	24180.69	90393	0	1650
2023.02.22	24158.69	24473.50	23571.81	23795.57	135580	0	1628
2023.02.23	23775.32	24594.00	23605.21	23860.66	125260	0	1635
2023.02.24	23834.66	24123.75	22824.99	23084.65	114140	0	1601
2023.02.25	23100.34	23210.00	22737.28	22928.33	58967	0	1601
2023.02.26	22905.33	23679.97	22900.33	23547.89	88888	0	1650
2023.02.27	23551.39	23889.50	23118.00	23373.70	110874	0	1625
2023.02.28	23365.70	23587.00	23015.25	23132.41	102357	0	1700
2023.03.01	23154.91	23988.25	23018.27	23546.54	103704	0	1700
2023.03.02	23533.04	23789.75	23184.25	23401.11	104381	0	1625
2023.03.03	23419.61	23545.47	21961.53	22228.66	77442	0	1625
2023.03.04	22321.44	22427.69	22149.75	22207.11	36229	0	1601
2023.03.05	22198.11	22651.00	22185.01	22472.81	50611	0	1625
2023.03.06	22441.31	22593.50	22250.98	22396.26	57341	0	1625
2023.03.07	22415.26	22545.00	21919.01	22042.00	69491	0	1650
2023.03.08	22025.48	22271.50	21822.91	21992.25	84208	0	1650
2023.03.09	21988.48	21993.25	20015.47	20204.46	88836	0	1614
2023.03.10	20203.96	20482.50	19547.62	20080.34	83924	0	1625
2023.03.11	20094.53	20865.25	19865.09	20515.71	66887	0	1601
2023.03.12	20515.21	21563.05	20351.47	21458.31	65065	0	1650
2023.03.13	21461.49	24612.07	21211.06	24221.63	92572	0	1602
2023.03.14	24254.63	26541.00	24003.98	24614.59	82393	0	1632
2023.03.15	24614.09	25292.47	23908.41	24349.90	99180	0	1634
2023.03.16	24350.40	25224.12	24186.55	24731.59	84125	0	1605
2023.03.17	24775.59	27029.79	24772.59	26814.90	86245	0	1601
2023.03.18	27144.25	27820.90	26639.03	27391.17	74689	0	1601
2023.03.19	27411.17	28462.43	26871.94	27955.96	80098	0	1701
2023.03.20	28095.47	28552.68	27221.64	28064.17	93984	0	1611
2023.03.21	28063.67	28511.77	27390.35	28122.89	83614	0	1607
2023.03.22	28123.89	28927.17	26643.11	27366.91	55492	0	1608
2023.03.23	27276.44	28819.67	27029.51	28313.09	58728	0	1601
2023.03.24	28229.59	28494.40	27354.20	27602.56	69729	0	1601
2023.03.25	27329.05	27837.64	27168.12	27370.28	40010	0	1601
2023.03.26	27392.28	28228.74	27355.22	27786.54	39077	0	1604
2023.03.27	27785.04	28162.94	26493.35	27034.18	50052	0	1601
2023.03.28	27034.18	27517.58	26618.74	27301.55	51151	0	1601
2023.03.29	27326.05	28657.06	27091.94	28371.91	52288	0	1602
2023.03.30	28332.41	29163.17	27674.37	28131.81	52521	0	1643
2023.03.31	28127.31	28644.63	27481.07	28366.25	53445	0	1621
2023.04.01	28448.25	28790.00	28270.50	28419.25	41168	0	7200
2023.04.02	28431.50	28539.75	27841.75	28037.50	58164	0	7200
2023.04.03	28045.00	28504.11	27436.87	27575.06	57043	0	1622
2023.04.04	27449.56	28444.09	27315.11	28235.24	46898	0	1637
2023.04.05	28228.24	28783.99	27793.04	28136.67	46406	0	1650
2023.04.06	28164.67	28233.17	27682.92	27959.88	41692	0	1650
2023.04.07	27995.38	28097.41	27770.97	27868.42	32740	0	1615
2023.04.08	27898.72	28160.24	27867.60	27910.28	19166	0	1734
2023.04.09	27920.78	28281.30	27800.44	28124.25	33621	0	1636
2023.04.10	28140.75	29320.35	28126.06	29139.37	38451	0	1625
2023.04.11	29126.62	30573.79	29117.08	30163.87	55663	0	1602
2023.04.12	30174.37	30503.70	29640.87	29953.64	50979	0	1601
2023.04.13	29929.64	30614.25	29811.11	30263.30	70166	0	1600
2023.04.14	30262.70	31028.00	29995.00	30454.00	75545	0	2000
2023.04.15	30465.80	30605.40	30220.00	30289.80	15977	0	2000
2023.04.16	30289.80	30566.70	30135.50	30347.00	21334	0	2000
2023.04.17	30347.80	30425.00	29239.40	29442.70	55663	0	2000
2023.04.18	29442.70	30491.50	29105.90	30408.90	61623	0	1000
2023.04.19	30409.20	30435.20	29008.10	29231.90	83958	0	1000
2023.04.20	29221.30	29247.30	27992.10	28191.20	94453	0	1500
2023.04.21	28194.60	28360.75	27161.10	27251.40	67502	0	1500
2023.04.22	27269.30	27779.30	27124.30	27621.90	19525	0	1500
2023.04.23	27621.90	27871.30	27327.10	27489.90	30392	0	1500
2023.04.24	27489.90	27990.50	26955.00	27446.80	73975	0	1500
2023.04.25	27446.80	28044.00	27178.85	27964.30	80124	0	1500
2023.04.26	27970.90	30018.50	27227.70	28402.30	103405	0	1500
2023.04.27	28415.40	29884.60	28092.00	29617.70	116906	0	1500
2023.04.28	29617.70	29779.95	28889.70	29339.70	108143	0	1500
2023.04.29	29340.40	29454.60	29047.80	29222.20	16268	0	1500
2023.04.30	29223.30	29955.80	29099.40	29335.80	29154	0	1500
2023.05.01	29335.80	29497.50	27654.00	27654.00	87395	0	1500
2023.05.02	27658.40	28892.00	27652.00	28676.20	71774	0	1500
2023.05.03	28677.20	28826.00	28126.00	28514.00	76210	0	1500
2023.05.04	28515.10	29381.00	28515.10	28868.60	82612	0	1500
2023.05.05	28869.90	29696.40	28749.80	29502.60	69401	0	1500
2023.05.06	29504.40	29843.00	28390.00	28829.30	31350	0	1500
2023.05.07	28830.50	29178.00	28681.60	28931.90	25114	0	1500
2023.05.08	28931.90	28987.00	27275.50	27537.80	69876	0	1500
2023.05.09	27539.20	27824.50	27360.50	27644.10	64418	0	1500
2023.05.10	27645.10	28325.25	26786.00	27862.70	73496	0	1500
2023.05.11	27863.70	27875.10	26713.00	26992.70	87432	0	1500
2023.05.12	26992.70	27085.00	25805.50	26433.80	70335	0	1500
2023.05.13	26756.00	27047.00	26638.00	26901.10	17955	0	1500
2023.05.14	26899.80	27198.00	26578.30	26937.50	21575	0	1500
2023.05.15	26937.50	27675.00	26723.00	27341.80	65620	0	1500
2023.05.16	27341.80	27389.25	26847.10	26943.20	76350	0	1500
2023.05.17	26937.80	27461.25	26536.40	27325.10	68426	0	1500
2023.05.18	27326.50	27490.00	26349.00	26708.60	67221	0	1500
2023.05.19	26708.40	27177.50	26632.00	26824.50	62296	0	1500
2023.05.20	26902.80	27153.00	26744.41	27008.50	11357	0	1500
2023.05.21	27007.20	27274.00	26781.60	26836.10	21140	0	1500
2023.05.22	26834.90	27095.25	26535.00	26878.60	59015	0	1500
2023.05.23	26880.20	27489.50	26798.40	27205.60	52948	0	1500
2023.05.24	27204.60	27250.00	26056.00	26384.60	60065	0	1500
2023.05.25	26386.40	26616.00	25855.80	26474.50	61823	0	1500
2023.05.26	26474.50	26937.00	26322.00	26741.90	50384	0	1500
2023.05.27	26723.00	26843.00	26552.00	26745.10	7759	0	1500
2023.05.28	26745.10	27729.60	26733.00	27549.50	20301	0	1500
2023.05.29	27549.50	28449.50	27527.00	27676.30	67307	0	1500
2023.05.30	27676.30	28052.65	27548.60	27756.80	68362	0	1500
2023.05.31	27756.80	27849.00	26819.40	27102.50	71636	0	1500
2023.06.01	27103.10	27354.00	26615.75	26856.30	63030	0	1500
2023.06.02	26857.20	27294.60	26504.80	27157.60	70031	0	1500
2023.06.03	27204.80	27321.80	27029.80	27055.40	10664	0	1500
2023.06.04	27055.30	27299.40	26918.60	27234.30	11928	0	1500
2023.06.05	27226.80	27458.00	25395.50	25624.10	76168	0	1500
2023.06.06	25624.20	27217.50	25341.30	26930.60	66410	0	1500
2023.06.07	26942.20	27386.50	26248.00	26348.50	85879	0	1500
2023.06.08	26349.60	26816.00	26121.00	26629.90	71554	0	1500
2023.06.09	26629.10	26778.50	26277.00	26429.60	65665	0	1500
2023.06.10	26462.00	26522.00	25359.00	25749.90	39832	0	1500
2023.06.11	25749.90	26201.00	25637.00	26120.90	25580	0	1500
2023.06.12	26123.50	26137.80	25611.00	25882.30	76151	0	1500
2023.06.13	25879.30	26418.00	25703.00	25832.10	83852	0	1500
2023.06.14	25832.10	26065.00	24802.30	24910.70	74181	0	1500
2023.06.15	24885.10	25560.60	24748.00	25524.10	98793	0	1500
2023.06.16	25528.70	26487.00	25132.00	26376.70	89180	0	1500
2023.06.17	26294.00	26784.00	26164.00	26518.20	17536	0	1500
2023.06.18	26518.20	26681.00	26345.80	26456.50	18821	0	1500
2023.06.19	26457.30	27038.00	26243.80	26703.80	81822	0	1500
2023.06.20	26710.70	28247.60	26636.50	28149.20	81860	0	1500
2023.06.21	28151.20	30780.90	28074.40	29974.60	113098	0	1500
2023.06.22	29975.80	30499.65	29545.50	30146.80	118304	0	1500
2023.06.23	30145.20	31421.50	29801.80	30911.70	106749	0	1500
2023.06.24	30668.00	30796.90	30256.00	30513.60	60987	0	1500
2023.06.25	30511.70	31044.60	30274.60	30374.00	78163	0	1500
2023.06.26	30374.50	30660.50	29928.50	30149.50	111340	0	1500
2023.06.27	30150.90	31007.50	30094.80	30645.90	109752	0	1500
2023.06.28	30645.10	30734.00	29850.00	30090.50	106009	0	1500
2023.06.29	30090.50	30820.80	30013.20	30379.40	87894	0	1500
2023.06.30	30379.40	31262.40	29461.50	30378.30	131797	0	1500
2023.07.01	30471.40	30645.30	30306.00	30574.10	30267	0	1500
2023.07.02	30573.60	30671.70	30159.00	30582.30	46568	0	1500
2023.07.03	30584.10	31391.70	30424.00	31121.00	109915	0	1500
2023.07.04	31118.70	31325.70	30624.00	30795.60	114378	0	1500
2023.07.05	30795.10	30875.00	30186.90	30459.40	101825	0	1500
2023.07.06	30455.40	31519.55	29879.25	30305.80	117372	0	1500
2023.07.07	30306.30	30448.50	29708.00	30255.00	102602	0	1500
2023.07.08	30289.00	30380.00	30041.00	30149.60	14634	0	1500
2023.07.09	30152.30	30438.00	30108.10	30182.90	18107	0	1500
2023.07.10	30182.20	31054.05	29949.00	30764.60	73197	0	1500
2023.07.11	30753.80	30809.50	30192.00	30561.80	92684	0	1500
2023.07.12	30561.20	30983.35	30194.10	30341.70	91244	0	1500
2023.07.13	30341.10	31839.60	30240.20	31386.30	91838	0	1500
2023.07.14	31389.70	31630.60	29905.50	30190.90	104781	0	1500
2023.07.15	30243.20	30399.50	30206.30	30300.10	16924	0	1500
2023.07.16	30300.10	30440.90	30060.70	30271.30	21075	0	1500
2023.07.17	30270.60	30376.20	29657.00	29916.20	87701	0	1500
2023.07.18	29916.90	30281.00	29513.95	29771.70	99480	0	1500
2023.07.19	29773.30	30184.00	29745.50	29946.30	87446	0	1500
2023.07.20	29945.10	30417.00	29560.75	29727.00	89988	0	1500
2023.07.21	29723.90	30056.25	29717.50	29868.40	76559	0	1500
2023.07.22	29891.00	29991.00	29796.00	29820.80	12016	0	1500
2023.07.23	29820.80	30337.90	29618.60	30128.40	24243	0	1500
2023.07.24	30128.40	30136.25	28847.00	29128.60	89331	0	1500
2023.07.25	29130.70	29366.00	29040.50	29216.20	62544	0	1500
2023.07.26	29221.20	29674.50	29085.50	29563.70	78027	0	1500
2023.07.27	29569.90	29655.05	29066.00	29128.40	72961	0	1500
2023.07.28	29128.90	29530.15	29109.50	29328.50	70300	0	1500
2023.07.29	29302.00	29398.80	29245.40	29341.50	10279	0	1500
2023.07.30	29343.40	29442.60	29020.80	29258.30	15939	0	1500
2023.07.31	29258.30	29520.50	29097.00	29191.10	69036	0	0
2023.08.01	29193.20	29337.50	28556.40	29188.90	70604	0	1500
2023.08.02	29200.70	30030.30	28902.40	29108.20	94387	0	1500
2023.08.03	29109.20	29393.20	28929.50	29251.30	66062	0	1500
2023.08.04	29269.40	29305.00	28769.50	28915.20	86453	0	1500
2023.08.05	29006.60	29099.90	28954.20	29014.50	8035	0	1500
2023.08.06	29014.50	29113.80	28950.70	29081.40	10991	0	1500
2023.08.07	29084.60	29176.00	28655.40	29133.40	63825	0	1500
2023.08.08	29154.20	29995.45	29096.75	29990.30	99560	0	1500
2023.08.09	29989.15	30220.00	29341.20	29471.10	106924	0	1500
2023.08.10	29468.60	29703.55	29303.35	29409.10	76044	0	1500
2023.08.11	29409.10	29529.40	29212.35	29375.30	89796	0	1500
2023.08.12	29371.20	29467.20	29341.20	29393.80	24399	0	1500
2023.08.13	29393.70	29437.10	29296.90	29388.90	34155	0	1500
2023.08.14	29388.90	29660.20	29071.75	29353.20	89736	0	1500
2023.08.15	29351.40	29452.85	29040.00	29160.70	82035	0	1500
2023.08.16	29159.10	29222.25	28803.00	28929.60	80828	0	1500
2023.08.17	28929.10	28944.45	27495.30	27636.20	116375	0	1500
2023.08.18	27637.50	27688.10	25241.25	26056.10	122556	0	1500
2023.08.19	26042.60	26263.60	25789.80	26040.50	21599	0	1500
