platform,hash,path,guess_symbol,guess_type
ex4,423bdc9f468cebd788ee54f87492c2f8,2024-06\FREE EA-20240608T074321Z-001\FREE EA\JOIA-SCALPER TURBO2.ex4,basket,scalper
ex4,b012c30d08ec0393357f46929bb951ab,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Kaufman - with filter (mtf + alerts + arrows).ex4,basket,unknown-ea
ex4,28e95499abaf6890bbd927fe75279c90,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Kijun-sen+.ex4,basket,unknown-ea
ex4,9314e5a25c28a2abab6f101ba38fd078,2024-06\FREE EA-20240608T074321Z-001\FREE EA\killer_sell.ex4,basket,unknown-ea
ex4,2dfe964264ab4d4470a8073dbf63abac,2024-06\FREE EA-20240608T074321Z-001\FREE EA\laguerre.ex4,basket,unknown-ea
ex4,ed04229dc55da64515964a96a2915dd6,2024-06\FREE EA-20240608T074321Z-001\FREE EA\LaguerreFilter.ex4,basket,unknown-ea
ex4,23e54b9cf599adb31c082579adce197c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\LastNHourTrend.ex4,basket,trend
ex4,6308f984e37dd12130827d188261eb88,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Lenhune Forward For free V2.ex4,basket,unknown-ea
ex4,9c80cc36cd0793e6deb532ab8e52b218,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Leverage.ex4,basket,unknown-ea
ex4,0f41875f4525fa77e158d6bf17dbc563,2024-06\FREE EA-20240608T074321Z-001\FREE EA\limits_martin2_1.ex4,basket,unknown-ea
ex4,9457903c914bac3632b81f4d6117d993,2024-06\FREE EA-20240608T074321Z-001\FREE EA\LionForce EA.ex4,basket,unknown-ea
ex4,2961aba174c57523528a41297d294e57,2024-06\FREE EA-20240608T074321Z-001\FREE EA\LocalTime.ex4,basket,unknown-ea
ex4,307c3ad0e6c16fddf369b2465164512b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Logical FreeEAForex.ex4,basket,unknown-ea
ex4,d6e83a035e66e1c1ce326f7d9911b7ab,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Look trend.ex4,basket,trend
ex4,5c1e09033034078df1247bca886c6fb6,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Lucky..ex4,basket,unknown-ea
ex4,8d33dbe59c91ab1eb800a1befacb4c19,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MA Channel EA.ex4,basket,trend
ex4,25274c2bfb9723f35603ee38b1a87df0,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MA rsi.ex4,basket,trend
ex4,73efbf28feff27042422efdb11aab2f5,2024-06\FREE EA-20240608T074321Z-001\FREE EA\ma2cci.ex4,basket,unknown-ea
ex4,28a1ab5db94ed935e42ea800ed2c72a3,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MA_Candles.ex4,basket,unknown-ea
ex4,da4bb0f84176a69551f0adc66e2f4fdd,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MA_Crossover_Labels.ex4,basket,unknown-ea
ex4,6c0bdf45b1181893dc0c775b781c35c3,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MA_Crossover_Signal.ex4,basket,unknown-ea
ex4,3ba6e21755f28cf20c0ca6349f09d4d5,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MA_Crossover_Styles_v1.3.ex4,basket,unknown-ea
ex4,d0895974e9d36db0a21e12b0f479c092,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MA_in_ColorSNK.ex4,basket,unknown-ea
ex4,58747b128e616dd427aef4168387a18d,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MA_MA_2-35_EA.ex4,basket,unknown-ea
ex4,98b1a77a11e76adefe2f9caa21afe457,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MA_Reverse.ex4,basket,unknown-ea
ex4,25ff5796491da7148c67e642d463542d,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MAB_TD_Sequential.ex4,basket,unknown-ea
ex4,6c261c3bdd606e348102bd3fcbb8f6b2,2024-06\FREE EA-20240608T074321Z-001\FREE EA\macd candles v3.ex4,basket,trend
ex4,ff58abedc2e340f2bf8f759b8774d94c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MACD Cross Martingale EA Ver 4.ex4,basket,grid-recovery
ex4,2cb415685d311af260bd024158fec373,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MACD Crossover Alert.ex4,basket,trend
ex4,e66225acb150ab423a11cbb15bff0c34,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MACD Sample.ex4,basket,trend
ex4,f72ded45094e2fec3353f4427440de70,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MACD.ex4,basket,trend
ex4,0b5d68205a5dedf336875462a925dd2b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MACD_Colored_v103.ex4,basket,trend
ex4,b0e80bde8267ae1dd84dbc0c847995b3,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MACD_Histogram.ex4,basket,trend
ex4,b9d123d36b6459d7e263567cddbe3863,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MACrossoverMaster.ex4,basket,unknown-ea
ex4,486b03928fd93f21851050c670a3114c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Magic Machine Advance.ex4,basket,unknown-ea
ex4,48076ed61fe8f37ee59d140ecab5f76c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Magnified Market Price.ex4,basket,unknown-ea
ex4,f784477770a210776482d87841b9d984,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Majorkiller peak.ex4,basket,unknown-ea
ex4,daf25cbbaf16b5b1edca6c697d5e3648,2024-06\FREE EA-20240608T074321Z-001\FREE EA\ManualBacktest_v2.ex4,basket,unknown-ea
ex4,2560b44c4fb5498eaa6c9c8b5cc7ec3a,2024-06\FREE EA-20240608T074321Z-001\FREE EA\ManualBacktest_v4_beta5.ex4,basket,unknown-ea
ex4,f0184663b44143a97748ca8f225c3559,2024-06\FREE EA-20240608T074321Z-001\FREE EA\ManualBacktest_v4_beta7.ex4,basket,unknown-ea
ex4,ad4cd129995569c560e534df07760dd9,2024-06\FREE EA-20240608T074321Z-001\FREE EA\ManualBacktest_v4_small.ex4,basket,unknown-ea
ex4,4c348abefc142ee1b498b2646d0c957e,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Martingale BB SMA free.ex4,basket,grid-recovery
ex4,c72540e670d7f3f9196656b4a5eb6a6c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Martingale EnvBBrsi.ex4,basket,grid-recovery
ex4,0b18d32788deff2a8e2baa10f8345d9f,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MARTINGALE VI HYBRID1.ex4,basket,grid-recovery
ex4,6a23180416c63573148472d4379e57c0,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MaSaS V1.1.ex4,basket,unknown-ea
ex4,59b507a8023bbadac3d4697bc55996d8,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Master.ex4,basket,unknown-ea
ex4,47ce71f44346a5e04b4fa7dc3e877c8a,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Matrix VCS.ex4,basket,unknown-ea
ex4,e287929709472f3fb51792f2f7e24d2b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\me_Close_All v1.1.ex4,basket,unknown-ea
ex4,951681ce49cc58528b66f745e3d38c36,2024-06\FREE EA-20240608T074321Z-001\FREE EA\me_Close_All v1.ex4,basket,unknown-ea
ex4,15cda556fbd8a576c869edaca53894f3,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MegaDroid.ex4,basket,unknown-ea
ex4,7273069cde47f7ccb53fe65ad677f151,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Mercury X Pro Trial 31 May.ex4,basket,unknown-ea
ex4,adc0424b1e07e41a87aa545d1b3e3aa7,2024-06\FREE EA-20240608T074321Z-001\FREE EA\metabot~.ex4,basket,unknown-ea
ex4,ff49767af13e2f663c6412387d4e2b46,2024-06\FREE EA-20240608T074321Z-001\FREE EA\metabot~~.ex4,basket,unknown-ea
ex4,d4b62b5c1f62479d878bbe30a28de71f,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MetaNeural_EA_v218-rev2.ex4,basket,unknown-ea
ex4,aae370f9d55e9073851ee2e2e7418b5a,2024-06\FREE EA-20240608T074321Z-001\FREE EA\mGRID EA.ex4,basket,grid-recovery
ex4,713fb3881e71484e82d9aec505a93e56,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Michael_S_Jenkins_-_Secret_Angle_Method_v1.21.ex4,basket,unknown-ea
ex4,dff3ad33588e5361862a50db742d82ac,2024-06\FREE EA-20240608T074321Z-001\FREE EA\milestone with dateExpire.ex4,basket,unknown-ea
ex4,c4df6113e82dcdae0603566a822fa2e7,2024-06\FREE EA-20240608T074321Z-001\FREE EA\milestone-20.5.ex4,basket,unknown-ea
ex4,84fd95e14b00874592ae05261eaaacf1,2024-06\FREE EA-20240608T074321Z-001\FREE EA\milestone.ex4,basket,unknown-ea
ex4,c57b1159fb1e04ce8a22e32c4ab10c50,2024-06\FREE EA-20240608T074321Z-001\FREE EA\milestone205.ex4,basket,unknown-ea
ex4,26d9754f8c045845f56ea1fc100acb67,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MILKY EA (Demo) by [Mr.KENG].ex4,basket,unknown-ea
ex4,e123217162e7f7bd83cc8c6e0aca6d35,2024-06\FREE EA-20240608T074321Z-001\FREE EA\mindhero_alert(1).ex4,basket,unknown-ea
ex4,0e640ce45aad388fd97417dbf6f5b1fc,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Mister Hide.ex4,basket,unknown-ea
ex4,ffb2802b46f05fbffe71158148ee98cb,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Mm2019.ex4,basket,unknown-ea
ex4,a8d8cb74efa16bdda9b37c278209ad1b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Mm20200220.ex4,basket,unknown-ea
ex4,b08db9d514aaac48255332e2820e72d9,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MM_contrary2020.ex4,basket,unknown-ea
ex4,e59f1e69e248ceee689806f2087b2977,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Mm_GOLDm1.ex4,XAUUSD,unknown-ea
ex4,80ed9e8af495390e051d04d91b4ee270,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Momentum.ex4,basket,unknown-ea
ex4,878f3b63b7f9c858ac730f2029dcf4b1,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Monaco.ex4,basket,unknown-ea
ex4,1bcde5338476f5bd936cbe30c14538e4,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MoneyMining-1.0.ex4,basket,unknown-ea
ex4,9159f46c4e5545c57eaa3f5a48355e17,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MoneyMining-1.0A.ex4,basket,unknown-ea
ex4,36e6d5caec783bdac21bbca66bbe303e,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MoneyMining2020.ex4,basket,unknown-ea
ex4,96a0f8bf5bbc4266351b136a12619fcd,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MoneyMining2020_2.ex4,basket,unknown-ea
ex4,65de6c0d967fde6a56a46fd527318ea5,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MoneyMiningV0.ex4,basket,unknown-ea
ex4,6121cef2d248c6fa93ba0b5219f6f900,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MoTuBo_EA 1.07.ex4,basket,unknown-ea
ex4,fdd814107ed64a8b40b0c5f1371e61c4,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Moving Average.ex4,basket,trend
ex4,4fd8d6c45793cac34f94f551a54caf2d,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Moving_Averages 2020.ex4,basket,trend
ex4,9176ea60661f8ec638597bdcf4420580,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MQL Random EA.ex4,basket,unknown-ea
ex4,2e281d15d89b47b8b7c0d6170dd4b5bf,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MT4 Trading Simulator Pro.ex4,basket,unknown-ea
ex4,eaf2c77ee050ac8cdcf48956bba7ac5e,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MT4 Trend Trading Systemv.2.ex4,basket,trend
ex4,1cff73c83f21194c784212df162297bc,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MtApi.ex4,basket,unknown-ea
ex4,836f5bfce083605c617d822dd560443f,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MTF Bollinger.ex4,basket,unknown-ea
ex4,bb6614cb8c641d0d49c50d98825cd52b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\MTF_MACD_inColor.ex4,basket,trend
ex4,1537845ef6e0dbb0762b791822f4b5e7,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Murrey Math.ex4,basket,unknown-ea
ex4,3dae17fd15cb91babd898dca21f87b4d,2024-06\FREE EA-20240608T074321Z-001\FREE EA\My MA100 BB10 Fractals PSAR MACD RSI Thai EA.ex4,basket,trend
ex4,39627b1c4e64aa8ad5e06f3d50974c0e,2024-06\FREE EA-20240608T074321Z-001\FREE EA\neoultimaforexbreakout-signal.ex4,basket,breakout
ex4,36687cbadda230b624e06978fcc8c53d,2024-06\FREE EA-20240608T074321Z-001\FREE EA\neoultimaforexbreakout-target.ex4,basket,breakout
ex4,97788129727bad18ef77178e8687e8ce,2024-06\FREE EA-20240608T074321Z-001\FREE EA\newlow.ex4,basket,unknown-ea
ex4,e83a43fa502af042ea2b8b99733b0bb8,2024-06\FREE EA-20240608T074321Z-001\FREE EA\NewYorkBox.ex4,basket,unknown-ea
ex4,8b5538f9eae17b889d0608603b4cd395,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Nkpoette_s ATM Machine Modified.ex4,basket,unknown-ea
ex4,168a15cea703807cdf4ac377f51191ff,2024-06\FREE EA-20240608T074321Z-001\FREE EA\No Sleep EA-v3.2.ex4,basket,unknown-ea
ex4,8905c059b5cac0486586e81677595a25,2024-06\FREE EA-20240608T074321Z-001\FREE EA\No Sleep EA.ex4,basket,unknown-ea
ex4,6facdbaff3a79eb9c04b5735de623444,2024-06\FREE EA-20240608T074321Z-001\FREE EA\NumberMedology_KDLine_2.0.ex4,basket,unknown-ea
ex4,8cc98009cf17cfe1611273be57628e9e,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Oracle EA.ex4,basket,unknown-ea
ex4,19f27b3b7647449a3bd276f22134b864,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Order Alert_V1.ex4,basket,unknown-ea
ex4,b1abe6cd246bcf2e38a8866196786b37,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Order Alert_V2.ex4,basket,unknown-ea
ex4,eee6b6244e5f31aca857bb2a6c0c0e51,2024-06\FREE EA-20240608T074321Z-001\FREE EA\OrderModifyStepper_V2.ex4,basket,unknown-ea
ex4,6d39707baebaa81e592ad5e1e1e602b2,2024-06\FREE EA-20240608T074321Z-001\FREE EA\OsMA.ex4,basket,unknown-ea
ex4,2468b2485c7effb8b9c310b912618d66,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PA_Multi_IND_TF_EA V1.1(2).ex4,basket,unknown-ea
ex4,6f61ab9111d7a7c5e9383ccd4191bbc1,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Parabolic.ex4,basket,unknown-ea
ex4,d9905e9244a54778b27a60e448e31afa,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Pattern_Alert.ex4,basket,unknown-ea
ex4,a693d4768d3c2433b12e70964d1f7ffc,2024-06\FREE EA-20240608T074321Z-001\FREE EA\pattern_recognition.ex4,basket,unknown-ea
ex4,0b77b1cfce0dd91a884ff3ec96b90cac,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PercentageChange.ex4,basket,unknown-ea
ex4,8eeeae8f3debc51096dc6e79a71e0740,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PeriodConverter.ex4,basket,unknown-ea
ex4,71d850a641f1c23613b157b69be3c8d1,2024-06\FREE EA-20240608T074321Z-001\FREE EA\pfdbezub.ex4,basket,unknown-ea
ex4,f692c5adfcf905387cd969739a68b7e1,2024-06\FREE EA-20240608T074321Z-001\FREE EA\pfdtral.ex4,basket,unknown-ea
ex4,9ae9af22c3e183b6b577cee847a8a663,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PHGRID200AB_Beta1.ex4,basket,grid-recovery
ex4,9c16506b35927abe5ffe2cdfcfc0bebf,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PHGRID201_Demo.ex4,basket,grid-recovery
ex4,e373b1c4e84649393f880f4e13067335,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Phoenix_EA_v5_6_03.ex4,basket,unknown-ea
ex4,3b7287ef152cc93bca4e494bda438fba,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PinbarDetector.ex4,basket,unknown-ea
ex4,9930483d9f4be4c865c3ac874654d703,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PipeClient.ex4,basket,unknown-ea
ex4,6ef54ceeb08f36a2f6fa7be21f42aec4,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PipeClientPure.ex4,basket,unknown-ea
ex4,782b0885258b1159023e93f39a1339f6,2024-06\FREE EA-20240608T074321Z-001\FREE EA\pipsometer_5_decimal.ex4,basket,unknown-ea
ex4,21fdd6d3be6a90e34c49a53446ce8095,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PipStepHedger EA.ex4,basket,grid-recovery
ex4,51a3d7d5b393722169c030be28f4045c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Pivot Points - Daily (Shifted).ex4,basket,unknown-ea
ex4,0ab50e68f65120c8dc5278edb7dfa80b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\poisonIVY-vs-fishbonecortez84-T-z_3Ro-tweak_inc.ex4,basket,unknown-ea
ex4,84f4b419d7dc14f753cdde17c41d7d87,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Predictive_Price_FPI.ex4,basket,unknown-ea
ex4,15e4d6e14e823247a3711692e4e8bd78,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PriceAction.ex4,basket,unknown-ea
ex4,134347cbed803a54e0e1c0b37c10949a,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PricerEA_v1.0.ex4,basket,unknown-ea
ex4,a2ef5a4e1db316b1e0b1d4f5f555f691,2024-06\FREE EA-20240608T074321Z-001\FREE EA\ProbMeter v1.1.ex4,basket,unknown-ea
ex4,00c86cb6233a7dcfba6f2a3d03aa4822,2024-06\FREE EA-20240608T074321Z-001\FREE EA\profitday pro.ex4,basket,unknown-ea
ex4,3d653259e2a454f39ff55065fa4be075,2024-06\FREE EA-20240608T074321Z-001\FREE EA\ProfitHunter.ex4,basket,unknown-ea
ex4,aa7a81e1022a79a50e908545a59c19bd,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PTPRO_LicenseX.ex4,basket,unknown-ea
ex4,3fe6afd025bdfe0b171cf4f53ba1bd1d,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Pump and Dump.ex4,basket,unknown-ea
ex4,6e0522902de5988b415899c7e347c3a3,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PZ ADX Trader EA.ex4,basket,unknown-ea
ex4,a249127a3a006e4021288591f01b3a2e,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PZ Parabolic SAR EA.ex4,basket,unknown-ea
ex4,f0f58685d1196cd6ed09478edaae6156,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PZ_DayTrading.ex4,basket,unknown-ea
ex4,b37f983177c3f17e513e005c17fe45df,2024-06\FREE EA-20240608T074321Z-001\FREE EA\PZ_ReversalTrendFollowingEA.ex4,basket,trend
ex4,db1200d3e99d0e94fa6887126204677b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Ranger FF.ex4,basket,unknown-ea
ex4,2a855312de4ab8428682a85dbf81ec6e,2024-06\FREE EA-20240608T074321Z-001\FREE EA\RANGER M5.ex4,basket,unknown-ea
ex4,abb10494c21e0550029d79eea166669b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Ranger(7).ex4,basket,unknown-ea
ex4,13d11c90beb97dda3689b97b7549a423,2024-06\FREE EA-20240608T074321Z-001\FREE EA\RAVI FX Fisher(1).ex4,basket,unknown-ea
ex4,b0e6777372934b50d89a8bd0030c59cb,2024-06\FREE EA-20240608T074321Z-001\FREE EA\rbt.ex4,basket,unknown-ea
ex4,9dcef093f33ff4897f36fcc4441e9001,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Rebate Maker EA.ex4,basket,unknown-ea
ex4,5bb6ac1e10090d3244374138f708139c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\ReCharged_SMG EA(1).ex4,basket,unknown-ea
ex4,1154d92cd8daaea4959bd8fdec8d0d83,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Recovery Hedging All Symbol.ex4,basket,grid-recovery
ex4,b9905174bd11579c798c16dd790e2ed1,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Refresh_on_New_Bar_or_Minute.ex4,basket,unknown-ea
ex4,2833c82af29c2b26bbefc43782689c06,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Regularized ema + alerts 1.2.ex4,basket,unknown-ea
ex4,5d8608d3d896f5da956a34c23f18e30e,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Relax Time.ex4,basket,unknown-ea
ex4,fe90c41a08d4d051fac3b76185ac5125,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Renko_Bull_Bear_Speed_Meter.ex4,basket,unknown-ea
ex4,5eae4e6b07411fdf27c79dfe705d735c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Renko_Chart.ex4,basket,unknown-ea
ex4,2a574b61b1796fbcb0de57beeb90dcf9,2024-06\FREE EA-20240608T074321Z-001\FREE EA\RenkoBar.ex4,basket,unknown-ea
ex4,45afb0d0abbb54966026b98241e575af,2024-06\FREE EA-20240608T074321Z-001\FREE EA\RenkoLiveChart_v3.0 (indi)[perso].ex4,basket,unknown-ea
ex4,d538a7fc899d80676501666bda60ec4a,2024-06\FREE EA-20240608T074321Z-001\FREE EA\RenkoLiveChart_v3.2.ex4,basket,unknown-ea
ex4,c33323ed01d3689671f1023658bed4d0,2024-06\FREE EA-20240608T074321Z-001\FREE EA\RenkoScalp_MSAlert_.ex4,basket,scalper
ex4,492d3b5f2d6da0396b5b96e089ff16e9,2024-06\FREE EA-20240608T074321Z-001\FREE EA\reversalgrail.ex4,basket,unknown-ea
ex4,9c1e9d9fb590c213ea1b5796b858ea7d,2024-06\FREE EA-20240608T074321Z-001\FREE EA\RFX.ex4,basket,unknown-ea
ex4,3124f9c7950888467ebe4648db54ca25,2024-06\FREE EA-20240608T074321Z-001\FREE EA\RICHES__TRAILNGSTOP.ex4,basket,unknown-ea
ex4,fbbaa755c1cb6399ad8c548e389ce816,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Rider Grid v1.ex4,basket,grid-recovery
ex4,28ddc2fb742565079a26f54e6fe65180,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Robot.ex4,basket,unknown-ea
ex4,40091b92fe209c862b459eb0419973cd,2024-06\FREE EA-20240608T074321Z-001\FREE EA\RoNz Auto SL-TS-TP.ex4,basket,unknown-ea
ex4,1aa6a6c7a8dc72067bc03f8f454760be,2024-06\FREE EA-20240608T074321Z-001\FREE EA\ronz_auto_sl_n_tp.ex4,basket,unknown-ea
ex4,8571af8fcf40ef590f0d5efdd4e7fcef,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Rounding Levels Trade.ex4,basket,unknown-ea
ex4,b1b091cee9c5b8f974ed727f5505fcec,2024-06\FREE EA-20240608T074321Z-001\FREE EA\RSI.ex4,basket,unknown-ea
ex4,c2da19b44896dc6a5ea652aea75c585c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\RSI_Divergence_12.ex4,basket,unknown-ea
ex4,b2b7b1531c54461334c34be0c8aed769,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Rubber Multipair EA V1.2 (SL Added).ex4,basket,unknown-ea
ex4,cae0f7b4fdc8a12605e7624f6cad9203,2024-06\FREE EA-20240608T074321Z-001\FREE EA\s-Constant-Range-Bars.ex4,basket,unknown-ea
ex4,4900d50930472a0f16e7efb91e2e6e9f,2024-06\FREE EA-20240608T074321Z-001\FREE EA\SakhamGRID301.ex4,basket,grid-recovery
ex4,af34672bb7b174bef3191ccd36f33006,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Sample_MA_Trader.ex4,basket,unknown-ea
ex4,ef75b4fdc8887f30cd6f67b0180b42d7,2024-06\FREE EA-20240608T074321Z-001\FREE EA\SCALP RR.ex4,basket,scalper
ex4,3f225237c6bc9735645721f227a91414,2024-06\FREE EA-20240608T074321Z-001\FREE EA\ScalperEA.ex4,basket,scalper
ex4,153e44e07457e0038c39a8b4cd9194de,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Scalping Strategy System V2.0.ex4,basket,scalper
ex4,a88f69a21ee844dc3863d544c3553d97,2024-06\FREE EA-20240608T074321Z-001\FREE EA\SendOrderAdvanced.ex4,basket,unknown-ea
ex4,72f7656cccd09df0aa7e0e938b8c5df9,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Session_Boxes_High_Low_Mid(1).ex4,basket,unknown-ea
ex4,4851fd02332c9961cf43ff26dd8e612f,2024-06\FREE EA-20240608T074321Z-001\FREE EA\SHMA.ex4,basket,unknown-ea
ex4,00752a07a0e05bb429560b8b436dd0ad,2024-06\FREE EA-20240608T074321Z-001\FREE EA\show_your_local_time.ex4,basket,unknown-ea
ex4,1a1559b4185058b5256a9876eb8262ac,2024-06\FREE EA-20240608T074321Z-001\FREE EA\sidus v.2.ex4,basket,unknown-ea
ex4,d3934628e10b27d309958edbc525d7bb,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Simple ZigZag EA+martingale.ex4,basket,grid-recovery
ex4,b6d9b02c80bb8524d8b9d03356e71ff3,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Simple2020.ex4,basket,unknown-ea
ex4,e71d367a145baec98642fc3e4fc052fc,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Simple_Inverse2020.ex4,basket,unknown-ea
ex4,29c8de4eef99078c338ed546a96b87e7,2024-06\FREE EA-20240608T074321Z-001\FREE EA\Slave.ex4,basket,unknown-ea
ex4,6eb1ecd39b79de3f07ad732a7f459b90,2024-06\FREE EA-20240608T074321Z-001\FREE EA\smart s.ex4,basket,unknown-ea
ex4,88c7c8cd0cb896f8a8044faca7188dcf,2024-06\FREE EA-20240608T074321Z-001\FREE EA\smartass2.ex4,basket,unknown-ea
ex4,90b51eb8e5be7e839c230e1e6fabe4cf,2024-06\FREE EA-20240608T074321Z-001\FREE EA\smartassV2.ex4,basket,unknown-ea
ex4,1e409e66bb78ecf805a9c55abe2673e6,2024-06\FREE EA-20240608T074321Z-001\FREE EA\SmartForex_V6.ex4,basket,unknown-ea
ex4,475fe668070f4a1746c134bbc4aac44d,2024-06\FREE EA-20240608T074321Z-001\FREE EA\SmartGridEA.ex4,basket,grid-recovery
ex4,0be15c672cef461d0424b1e45e72cc82,2024-06\FREE EA-20240608T074321Z-001\FREE EA\SmartGridEA_noDLL.ex4,basket,grid-recovery
ex4,a4594bf616b85043717fdb9f14b151e1,2024-06\FREE EA-20240608T074321Z-001\FREE EA\SMC Trader Camel CCI MACD v2.ex4,basket,trend
ex4,37708d01ed3e250bad0b85ef51a4c772,2024-06\FREE EA-20240608T074321Z-001\FREE EA\smC4Scalper_Candles_v3.1.ex4,basket,scalper
