datetime,state,ri,flags
2021.06.20 03:00,NEUTRAL,-0.154,
2021.06.21 03:00,NEUTRAL,-0.154,
2021.06.22 03:00,NEUTRAL,0.077,
2021.06.23 03:00,NEUTRAL,0.192,
2021.06.24 03:00,NEUTRAL,0.231,
2021.06.25 03:00,NEUTRAL,0,
2021.06.26 03:00,NEUTRAL,0.192,
2021.06.27 03:00,NEUTRAL,0.192,
2021.06.28 03:00,NEUTRAL,0.192,
2021.06.29 03:00,NEUTRAL,0.192,
2021.06.30 03:00,NEUTRAL,0.038,
2021.07.01 03:00,NEUTRAL,0.231,
2021.07.02 03:00,NEUTRAL,0.231,
2021.07.03 03:00,NEUTRAL,0.231,
2021.07.04 03:00,NEUTRAL,0.231,
2021.07.05 03:00,NEUTRAL,0.231,
2021.07.06 03:00,NEUTRAL,0.115,
2021.07.07 03:00,NEUTRAL,0.231,
2021.07.08 03:00,NEUTRAL,0.115,
2021.07.09 03:00,NEUTRAL,0.115,
2021.07.10 03:00,NEUTRAL,0.038,
2021.07.11 03:00,NEUTRAL,0.038,
2021.07.12 03:00,NEUTRAL,0.077,
2021.07.13 03:00,NEUTRAL,0.115,
2021.07.14 03:00,NEUTRAL,0.038,
2021.07.15 03:00,NEUTRAL,0.115,
2021.07.16 03:00,NEUTRAL,0.231,
2021.07.17 03:00,NEUTRAL,0.231,
2021.07.18 03:00,NEUTRAL,0.231,
2021.07.19 03:00,NEUTRAL,0.231,
2021.07.20 03:00,STRESS,-0.038,VIX_STRESS
2021.07.21 03:00,STRESS,0.038,VIX_STRESS
2021.07.22 03:00,STRESS,-0.115,VIX_STRESS
2021.07.23 03:00,STRESS,-0.231,VIX_STRESS
2021.07.24 03:00,STRESS,-0.077,VIX_STRESS
2021.07.25 03:00,STRESS,-0.077,VIX_STRESS
2021.07.26 03:00,STRESS,-0.077,VIX_STRESS
2021.07.27 03:00,STRESS,-0.077,VIX_STRESS
2021.07.28 03:00,STRESS,-0.077,VIX_STRESS
2021.07.29 03:00,NEUTRAL,0.231,
2021.07.30 03:00,NEUTRAL,0.231,
2021.07.31 03:00,NEUTRAL,0.231,
2021.08.01 03:00,NEUTRAL,0.231,
2021.08.02 03:00,NEUTRAL,0.231,
2021.08.03 03:00,NEUTRAL,0.231,
2021.08.04 03:00,NEUTRAL,0.192,
2021.08.05 03:00,NEUTRAL,0.308,
2021.08.06 03:00,NEUTRAL,0.231,
2021.08.07 03:00,NEUTRAL,0.231,
2021.08.08 03:00,NEUTRAL,0.231,
2021.08.09 03:00,NEUTRAL,0.231,
2021.08.10 03:00,NEUTRAL,0.231,
2021.08.11 03:00,NEUTRAL,0.115,
2021.08.12 03:00,NEUTRAL,0.115,
2021.08.13 03:00,NEUTRAL,0.115,
2021.08.14 03:00,NEUTRAL,0.115,
2021.08.15 03:00,NEUTRAL,0.115,
2021.08.16 03:00,NEUTRAL,0.115,
2021.08.17 03:00,NEUTRAL,0.115,
2021.08.18 03:00,NEUTRAL,0.115,
2021.08.19 03:00,NEUTRAL,0.231,
2021.08.20 03:00,NEUTRAL,0.038,
2021.08.21 03:00,NEUTRAL,0.038,
2021.08.22 03:00,NEUTRAL,0.038,
2021.08.23 03:00,NEUTRAL,0.038,
2021.08.24 03:00,NEUTRAL,0.231,
2021.08.25 03:00,NEUTRAL,0.231,
2021.08.26 03:00,NEUTRAL,0.115,
2021.08.27 03:00,NEUTRAL,0.231,
2021.08.28 03:00,NEUTRAL,0.231,
2021.08.29 03:00,NEUTRAL,0.192,
2021.08.30 03:00,NEUTRAL,0.231,
2021.08.31 03:00,NEUTRAL,0.192,
2021.09.01 03:00,NEUTRAL,0.038,
2021.09.02 03:00,NEUTRAL,0.192,
2021.09.03 03:00,NEUTRAL,0.038,
2021.09.04 03:00,NEUTRAL,0.038,
2021.09.05 03:00,NEUTRAL,0.192,
2021.09.06 03:00,NEUTRAL,0.231,
2021.09.07 03:00,NEUTRAL,0.231,
2021.09.08 03:00,NEUTRAL,0.231,
2021.09.09 03:00,NEUTRAL,0.231,
2021.09.10 03:00,NEUTRAL,0.231,
2021.09.11 03:00,NEUTRAL,0.231,
2021.09.12 03:00,NEUTRAL,0.231,
2021.09.13 03:00,NEUTRAL,0.231,
2021.09.14 03:00,NEUTRAL,0.231,
2021.09.15 03:00,NEUTRAL,0.077,
2021.09.16 03:00,NEUTRAL,0.077,
2021.09.17 03:00,NEUTRAL,0.154,
2021.09.18 03:00,NEUTRAL,0.192,
2021.09.19 03:00,NEUTRAL,0.192,
2021.09.20 03:00,NEUTRAL,0.192,
2021.09.21 03:00,NEUTRAL,0.192,
2021.09.22 03:00,NEUTRAL,0.192,
2021.09.23 03:00,NEUTRAL,0.231,
2021.09.24 03:00,NEUTRAL,0.192,
2021.09.25 03:00,NEUTRAL,0.077,
2021.09.26 03:00,NEUTRAL,0.077,
2021.09.27 03:00,NEUTRAL,0.077,
2021.09.28 03:00,NEUTRAL,0.115,
2021.09.29 03:00,NEUTRAL,0.154,
2021.09.30 03:00,NEUTRAL,0.231,
2021.10.01 03:00,NEUTRAL,0.231,
2021.10.02 03:00,NEUTRAL,0.308,
2021.10.03 03:00,NEUTRAL,0.308,
2021.10.04 03:00,NEUTRAL,0.308,
2021.10.05 03:00,NEUTRAL,0.115,
2021.10.06 03:00,NEUTRAL,0.077,
2021.10.07 03:00,NEUTRAL,0,
2021.10.08 03:00,NEUTRAL,0.038,
2021.10.09 03:00,NEUTRAL,0,
2021.10.10 03:00,NEUTRAL,0.192,
2021.10.11 03:00,NEUTRAL,0.192,
2021.10.12 03:00,NEUTRAL,0.038,
2021.10.13 03:00,NEUTRAL,-0.077,
2021.10.14 03:00,NEUTRAL,-0.077,
2021.10.15 03:00,NEUTRAL,-0.077,
2021.10.16 03:00,NEUTRAL,-0.115,
2021.10.17 03:00,NEUTRAL,-0.115,
2021.10.18 03:00,NEUTRAL,-0.115,
2021.10.19 03:00,NEUTRAL,0.038,
2021.10.20 03:00,NEUTRAL,0.192,
2021.10.21 03:00,STRESS,-0.154,VIX_STRESS
2021.10.22 03:00,STRESS,-0.077,VIX_STRESS
2021.10.23 03:00,STRESS,-0.077,VIX_STRESS
2021.10.24 03:00,STRESS,-0.077,VIX_STRESS
2021.10.25 03:00,STRESS,-0.077,VIX_STRESS
2021.10.26 03:00,STRESS,-0.077,VIX_STRESS
2021.10.27 03:00,NEUTRAL,0.192,
2021.10.28 03:00,NEUTRAL,0.115,
2021.10.29 03:00,NEUTRAL,0.192,
2021.10.30 03:00,NEUTRAL,0.231,
2021.10.31 03:00,NEUTRAL,0.231,
2021.11.01 03:00,NEUTRAL,0.231,
2021.11.02 03:00,NEUTRAL,0.231,
2021.11.03 03:00,NEUTRAL,0.231,
2021.11.04 03:00,NEUTRAL,0.231,
2021.11.05 03:00,NEUTRAL,0.231,
2021.11.06 03:00,NEUTRAL,0.385,
2021.11.07 00:00,UNKNOWN,0.385,
2021.11.08 02:00,NEUTRAL,0.385,
2021.11.09 02:00,NEUTRAL,0.385,
2021.11.10 02:00,NEUTRAL,0.231,
2021.11.11 02:00,NEUTRAL,0.231,
2021.11.12 02:00,NEUTRAL,0.308,
2021.11.13 02:00,NEUTRAL,0.308,
2021.11.14 02:00,NEUTRAL,0.308,
2021.11.15 02:00,NEUTRAL,0.308,
2021.11.16 02:00,NEUTRAL,0.308,
2021.11.17 02:00,NEUTRAL,0.038,
2021.11.18 02:00,NEUTRAL,0.038,
2021.11.19 02:00,NEUTRAL,0.115,
2021.11.20 02:00,NEUTRAL,0.038,
2021.11.21 02:00,NEUTRAL,0.038,
2021.11.22 02:00,NEUTRAL,0.038,
2021.11.23 02:00,NEUTRAL,0.038,
2021.11.24 02:00,NEUTRAL,0.115,
2021.11.25 02:00,NEUTRAL,0.038,
2021.11.26 02:00,NEUTRAL,-0.154,
2021.11.27 02:00,NEUTRAL,0.077,
2021.11.28 02:00,NEUTRAL,0.038,
2021.11.29 02:00,NEUTRAL,0.077,
2021.11.30 02:00,NEUTRAL,0.192,
2021.12.01 02:00,NEUTRAL,0.038,
2021.12.02 02:00,NEUTRAL,0.192,
2021.12.03 02:00,NEUTRAL,0.231,
2021.12.04 02:00,NEUTRAL,0.231,
2021.12.05 02:00,NEUTRAL,0.231,
2021.12.06 02:00,NEUTRAL,0.231,
2021.12.07 02:00,NEUTRAL,0.192,
2021.12.08 02:00,NEUTRAL,0.346,
2021.12.09 02:00,NEUTRAL,0.385,
2021.12.10 02:00,NEUTRAL,0.077,
2021.12.11 02:00,NEUTRAL,0.038,
2021.12.12 02:00,NEUTRAL,0.077,
2021.12.13 02:00,NEUTRAL,0.077,
2021.12.14 02:00,NEUTRAL,0.077,
2021.12.15 02:00,NEUTRAL,-0.077,
2021.12.16 02:00,NEUTRAL,-0.115,
2021.12.17 02:00,NEUTRAL,-0.115,
2021.12.18 02:00,NEUTRAL,0.038,
2021.12.19 02:00,NEUTRAL,0.231,
2021.12.20 02:00,NEUTRAL,0.231,
2021.12.21 02:00,NEUTRAL,0.077,
2021.12.22 02:00,NEUTRAL,0.346,
2021.12.23 02:00,NEUTRAL,0.346,
2021.12.24 02:00,NEUTRAL,0.385,
2021.12.25 02:00,NEUTRAL,0.385,
2021.12.26 02:00,NEUTRAL,0.346,
2021.12.27 02:00,NEUTRAL,0.346,
2021.12.28 02:00,NEUTRAL,0.385,
2021.12.29 02:00,NEUTRAL,0.346,
2021.12.30 02:00,NEUTRAL,0.077,
2021.12.31 02:00,NEUTRAL,0.269,
2022.01.01 02:00,NEUTRAL,0.231,
2022.01.02 02:00,NEUTRAL,0.269,
2022.01.03 02:00,NEUTRAL,0.269,
2022.01.04 02:00,NEUTRAL,0.231,
2022.01.05 02:00,NEUTRAL,0.231,
2022.01.06 02:00,NEUTRAL,0.385,
2022.01.07 02:00,NEUTRAL,0.385,
2022.01.08 02:00,NEUTRAL,0.385,
2022.01.09 02:00,NEUTRAL,0.385,
2022.01.10 02:00,NEUTRAL,0.192,
2022.01.11 02:00,NEUTRAL,0.192,
2022.01.12 02:00,NEUTRAL,0.115,
2022.01.13 02:00,NEUTRAL,0.077,
2022.01.14 02:00,NEUTRAL,0.077,
2022.01.15 02:00,NEUTRAL,0.077,
2022.01.16 02:00,NEUTRAL,0.077,
2022.01.17 02:00,NEUTRAL,0.077,
2022.01.18 02:00,NEUTRAL,0.385,
2022.01.19 02:00,NEUTRAL,0.385,
2022.01.20 02:00,NEUTRAL,0.385,
2022.01.21 02:00,NEUTRAL,0.385,
2022.01.22 02:00,NEUTRAL,0.385,
2022.01.23 02:00,NEUTRAL,0.385,
2022.01.24 02:00,NEUTRAL,0.385,
2022.01.25 02:00,NEUTRAL,0.385,
2022.01.26 02:00,NEUTRAL,0.038,
2022.01.27 02:00,NEUTRAL,0.346,
2022.01.28 02:00,NEUTRAL,0.346,
2022.01.29 02:00,NEUTRAL,0.385,
2022.01.30 02:00,NEUTRAL,0.385,
2022.01.31 02:00,NEUTRAL,0.385,
2022.02.01 02:00,NEUTRAL,0.346,
2022.02.02 02:00,NEUTRAL,0.154,
2022.02.03 02:00,NEUTRAL,-0.038,
2022.02.04 02:00,NEUTRAL,-0.077,
2022.02.05 02:00,NEUTRAL,0.038,
2022.02.06 02:00,NEUTRAL,0.038,
2022.02.07 02:00,NEUTRAL,0.038,
2022.02.08 02:00,NEUTRAL,0.038,
2022.02.09 02:00,NEUTRAL,-0.115,
2022.02.10 02:00,RISK_OFF,-0.308,
2022.02.11 02:00,NEUTRAL,-0.115,
2022.02.12 02:00,RISK_OFF,-0.308,
2022.02.13 02:00,RISK_OFF,-0.308,
2022.02.14 02:00,RISK_OFF,-0.308,
2022.02.15 02:00,NEUTRAL,-0.077,
2022.02.16 02:00,NEUTRAL,-0.154,
2022.02.17 02:00,NEUTRAL,0.192,
2022.02.18 02:00,NEUTRAL,0.231,
2022.02.19 02:00,NEUTRAL,0.231,
2022.02.20 02:00,NEUTRAL,0.154,
2022.02.21 02:00,NEUTRAL,0.154,
2022.02.22 02:00,NEUTRAL,0.154,
2022.02.23 02:00,NEUTRAL,0.154,
2022.02.24 02:00,NEUTRAL,0.231,
2022.02.25 02:00,NEUTRAL,0.077,
2022.02.26 02:00,NEUTRAL,0.077,
2022.02.27 02:00,NEUTRAL,0,
2022.02.28 02:00,NEUTRAL,0.192,
2022.03.01 02:00,NEUTRAL,-0.154,
2022.03.02 02:00,NEUTRAL,0,
2022.03.03 02:00,NEUTRAL,0.077,
2022.03.04 02:00,NEUTRAL,0.077,
2022.03.05 02:00,NEUTRAL,0.231,
2022.03.06 02:00,NEUTRAL,0.231,
2022.03.07 02:00,NEUTRAL,0.115,
2022.03.08 02:00,NEUTRAL,0.192,
2022.03.09 02:00,NEUTRAL,-0.077,
2022.03.10 02:00,NEUTRAL,-0.077,
2022.03.11 02:00,NEUTRAL,-0.154,
2022.03.12 02:00,RISK_OFF,-0.385,
2022.03.13 00:00,UNKNOWN,-0.385,
2022.03.14 03:00,RISK_OFF,-0.846,
2022.03.15 03:00,NEUTRAL,-0.154,
2022.03.16 03:00,NEUTRAL,0,
2022.03.17 03:00,NEUTRAL,0,
2022.03.18 03:00,NEUTRAL,0.231,
2022.03.19 03:00,NEUTRAL,0.154,
2022.03.20 03:00,NEUTRAL,0.231,
2022.03.21 03:00,NEUTRAL,0.231,
2022.03.22 03:00,NEUTRAL,0.231,
2022.03.23 03:00,NEUTRAL,0.115,
2022.03.24 03:00,NEUTRAL,0.077,
2022.03.25 03:00,NEUTRAL,0.077,
2022.03.26 03:00,NEUTRAL,0.077,
2022.03.27 03:00,NEUTRAL,0.077,
2022.03.28 03:00,NEUTRAL,0.077,
2022.03.29 03:00,NEUTRAL,0,
2022.03.30 03:00,NEUTRAL,0.077,
2022.03.31 03:00,NEUTRAL,-0.038,
2022.04.01 03:00,RISK_OFF,-0.538,
2022.04.02 03:00,RISK_OFF,-0.269,
2022.04.03 03:00,NEUTRAL,-0.192,
2022.04.04 03:00,NEUTRAL,0.115,
2022.04.05 03:00,NEUTRAL,0.115,
2022.04.06 03:00,NEUTRAL,0.115,
2022.04.07 03:00,NEUTRAL,0.077,
2022.04.08 03:00,NEUTRAL,0.038,
2022.04.09 03:00,NEUTRAL,0,
2022.04.10 03:00,NEUTRAL,0,
2022.04.11 03:00,NEUTRAL,0.077,
2022.04.12 03:00,RISK_OFF,-0.654,
2022.04.13 03:00,RISK_OFF,-0.5,
2022.04.14 03:00,NEUTRAL,-0.231,
2022.04.15 03:00,NEUTRAL,0.115,
2022.04.16 03:00,NEUTRAL,0.115,
2022.04.17 03:00,NEUTRAL,0.115,
2022.04.18 03:00,NEUTRAL,0.231,
2022.04.19 03:00,NEUTRAL,0.231,
2022.04.20 03:00,NEUTRAL,-0.231,
2022.04.21 03:00,NEUTRAL,-0.231,
2022.04.22 03:00,NEUTRAL,-0.231,
2022.04.23 03:00,NEUTRAL,-0.231,
2022.04.24 03:00,NEUTRAL,-0.231,
2022.04.25 03:00,NEUTRAL,-0.231,
2022.04.26 03:00,RISK_OFF,-0.5,
2022.04.27 03:00,RISK_OFF,-0.5,
2022.04.28 03:00,RISK_OFF,-0.5,
2022.04.29 03:00,RISK_OFF,-0.423,
2022.04.30 03:00,RISK_OFF,-0.423,
2022.05.01 03:00,RISK_OFF,-0.423,
2022.05.02 03:00,RISK_OFF,-0.423,
2022.05.03 03:00,RISK_OFF,-0.269,
2022.05.04 03:00,NEUTRAL,-0.038,
2022.05.05 03:00,NEUTRAL,-0.077,
2022.05.06 03:00,NEUTRAL,-0.231,
2022.05.07 03:00,NEUTRAL,-0.077,
2022.05.08 03:00,NEUTRAL,-0.077,
2022.05.09 03:00,NEUTRAL,-0.077,
2022.05.10 03:00,NEUTRAL,-0.077,
2022.05.11 03:00,RISK_OFF,-0.423,
2022.05.12 03:00,RISK_OFF,-0.731,
2022.05.13 03:00,RISK_OFF,-0.769,
2022.05.14 03:00,RISK_OFF,-0.5,
2022.05.15 03:00,RISK_OFF,-0.5,
2022.05.16 03:00,RISK_OFF,-0.5,
2022.05.17 03:00,NEUTRAL,-0.115,
2022.05.18 03:00,NEUTRAL,-0.077,
2022.05.19 03:00,NEUTRAL,-0.115,
2022.05.20 03:00,RISK_OFF,-0.269,
2022.05.21 03:00,NEUTRAL,-0.115,
2022.05.22 03:00,NEUTRAL,-0.115,
2022.05.23 03:00,NEUTRAL,-0.077,
2022.05.24 03:00,RISK_OFF,-0.269,
2022.05.25 03:00,NEUTRAL,-0.077,
2022.05.26 03:00,NEUTRAL,-0.154,
2022.05.27 03:00,NEUTRAL,-0.077,
2022.05.28 03:00,NEUTRAL,-0.077,
2022.05.29 03:00,NEUTRAL,-0.077,
2022.05.30 03:00,NEUTRAL,-0.077,
2022.05.31 03:00,NEUTRAL,-0.077,
2022.06.01 03:00,RISK_OFF,-0.308,
2022.06.02 03:00,RISK_OFF,-0.308,
2022.06.03 03:00,RISK_OFF,-0.269,
2022.06.04 03:00,RISK_OFF,-0.462,
2022.06.05 03:00,RISK_OFF,-0.462,
2022.06.06 03:00,RISK_OFF,-0.269,
2022.06.07 03:00,NEUTRAL,-0.231,
2022.06.08 03:00,NEUTRAL,-0.077,
2022.06.09 03:00,NEUTRAL,-0.077,
2022.06.10 03:00,NEUTRAL,-0.115,
2022.06.11 03:00,RISK_OFF,-0.423,
2022.06.12 03:00,RISK_OFF,-0.423,
2022.06.13 03:00,RISK_OFF,-0.423,
2022.06.14 03:00,RISK_OFF,-0.692,
2022.06.15 03:00,RISK_OFF,-0.692,
2022.06.16 03:00,RISK_OFF,-0.654,
2022.06.17 03:00,RISK_OFF,-0.346,
2022.06.18 03:00,RISK_OFF,-0.308,
2022.06.19 03:00,NEUTRAL,-0.231,
2022.06.20 03:00,NEUTRAL,-0.231,
2022.06.21 03:00,NEUTRAL,-0.231,
2022.06.22 03:00,RISK_OFF,-0.385,
2022.06.23 03:00,RISK_OFF,-0.346,
2022.06.24 03:00,RISK_OFF,-0.615,
2022.06.25 03:00,RISK_OFF,-0.269,
2022.06.26 03:00,RISK_OFF,-0.269,
2022.06.27 03:00,RISK_OFF,-0.269,
2022.06.28 03:00,RISK_OFF,-0.269,
2022.06.29 03:00,RISK_OFF,-0.269,
2022.06.30 03:00,RISK_OFF,-0.385,
2022.07.01 03:00,NEUTRAL,-0.077,
2022.07.02 03:00,NEUTRAL,-0.077,
2022.07.03 03:00,NEUTRAL,-0.077,
2022.07.04 03:00,NEUTRAL,-0.077,
2022.07.05 03:00,NEUTRAL,0.231,
2022.07.06 03:00,NEUTRAL,0.385,
2022.07.07 03:00,NEUTRAL,0.385,
2022.07.08 03:00,NEUTRAL,0.385,
2022.07.09 03:00,NEUTRAL,0.385,
2022.07.10 03:00,NEUTRAL,0.385,
2022.07.11 03:00,NEUTRAL,0.385,
2022.07.12 03:00,NEUTRAL,0.385,
2022.07.13 03:00,NEUTRAL,0.385,
2022.07.14 03:00,NEUTRAL,0.385,
2022.07.15 03:00,NEUTRAL,0.423,
2022.07.16 03:00,NEUTRAL,0.154,
2022.07.17 03:00,NEUTRAL,0.154,
2022.07.18 03:00,NEUTRAL,0,
2022.07.19 03:00,NEUTRAL,0,
2022.07.20 03:00,NEUTRAL,0.154,
2022.07.21 03:00,NEUTRAL,-0.115,
2022.07.22 03:00,NEUTRAL,0.077,
2022.07.23 03:00,NEUTRAL,0.192,
2022.07.24 03:00,NEUTRAL,0.154,
2022.07.25 03:00,NEUTRAL,0.192,
2022.07.26 03:00,NEUTRAL,0.192,
2022.07.27 03:00,NEUTRAL,0.346,
2022.07.28 03:00,NEUTRAL,0.231,
2022.07.29 03:00,NEUTRAL,0.192,
2022.07.30 03:00,NEUTRAL,0.192,
2022.07.31 03:00,NEUTRAL,0.231,
2022.08.01 03:00,NEUTRAL,0.231,
2022.08.02 03:00,NEUTRAL,0.269,
2022.08.03 03:00,NEUTRAL,0.192,
2022.08.04 03:00,NEUTRAL,0.192,
2022.08.05 03:00,NEUTRAL,0.192,
2022.08.06 03:00,NEUTRAL,0.269,
2022.08.07 03:00,NEUTRAL,0.077,
2022.08.08 03:00,NEUTRAL,0.231,
2022.08.09 03:00,NEUTRAL,0.231,
2022.08.10 03:00,NEUTRAL,0.038,
2022.08.11 03:00,NEUTRAL,0.038,
2022.08.12 03:00,NEUTRAL,0.038,
2022.08.13 03:00,NEUTRAL,0.038,
2022.08.14 03:00,NEUTRAL,0.038,
2022.08.15 03:00,NEUTRAL,0.192,
2022.08.16 03:00,RISK_OFF,-0.308,
2022.08.17 03:00,NEUTRAL,0.269,
2022.08.18 03:00,NEUTRAL,0.077,
2022.08.19 03:00,NEUTRAL,0.192,
2022.08.20 03:00,RISK_OFF,-0.577,
2022.08.21 03:00,RISK_OFF,-0.423,
2022.08.22 03:00,RISK_OFF,-0.423,
2022.08.23 03:00,RISK_OFF,-0.269,
2022.08.24 03:00,RISK_OFF,-0.577,
2022.08.25 03:00,STRESS,-0.769,VIX_STRESS
2022.08.26 03:00,RISK_OFF,-0.923,
2022.08.27 03:00,STRESS,-1.038,VIX_STRESS
2022.08.28 03:00,STRESS,-1.038,VIX_STRESS
2022.08.29 03:00,STRESS,-1.038,VIX_STRESS
2022.08.30 03:00,RISK_OFF,-0.423,
2022.08.31 03:00,RISK_OFF,-0.423,
2022.09.01 03:00,RISK_OFF,-0.269,
2022.09.02 03:00,RISK_OFF,-0.577,
2022.09.03 03:00,RISK_OFF,-0.423,
2022.09.04 03:00,RISK_OFF,-0.269,
2022.09.05 03:00,RISK_OFF,-0.269,
2022.09.06 03:00,RISK_OFF,-0.615,
2022.09.07 03:00,RISK_OFF,-0.538,
2022.09.08 03:00,RISK_OFF,-0.308,
2022.09.09 03:00,RISK_OFF,-0.577,
2022.09.10 03:00,RISK_OFF,-0.692,
2022.09.11 03:00,RISK_OFF,-0.615,
2022.09.12 03:00,RISK_OFF,-0.615,
2022.09.13 03:00,RISK_OFF,-0.615,
2022.09.14 03:00,RISK_OFF,-0.385,
2022.09.15 03:00,NEUTRAL,-0.077,
2022.09.16 03:00,NEUTRAL,-0.077,
2022.09.17 03:00,NEUTRAL,0.385,
2022.09.18 03:00,NEUTRAL,0.385,
2022.09.19 03:00,NEUTRAL,0.385,
2022.09.20 03:00,NEUTRAL,-0.077,
2022.09.21 03:00,NEUTRAL,0.154,
2022.09.22 03:00,NEUTRAL,0.154,
2022.09.23 03:00,NEUTRAL,0.115,
2022.09.24 03:00,NEUTRAL,0.154,
2022.09.25 03:00,NEUTRAL,0.154,
2022.09.26 03:00,NEUTRAL,0.231,
2022.09.27 03:00,NEUTRAL,0.192,
2022.09.28 03:00,NEUTRAL,0.192,
2022.09.29 03:00,NEUTRAL,0.154,
2022.09.30 03:00,NEUTRAL,0.077,
2022.10.01 03:00,NEUTRAL,0.077,
2022.10.02 03:00,NEUTRAL,0.077,
2022.10.03 03:00,NEUTRAL,0.077,
2022.10.04 03:00,NEUTRAL,-0.038,
2022.10.05 03:00,NEUTRAL,0.077,
2022.10.06 03:00,NEUTRAL,0.115,
2022.10.07 03:00,RISK_OFF,-0.346,
2022.10.08 03:00,NEUTRAL,-0.077,
2022.10.09 03:00,NEUTRAL,-0.077,
2022.10.10 03:00,NEUTRAL,-0.077,
2022.10.11 03:00,RISK_OFF,-0.308,
2022.10.12 03:00,RISK_OFF,-0.385,
2022.10.13 03:00,RISK_OFF,-0.538,
2022.10.14 03:00,RISK_OFF,-0.462,
2022.10.15 03:00,RISK_OFF,-0.5,
2022.10.16 03:00,RISK_OFF,-0.5,
2022.10.17 03:00,RISK_OFF,-0.5,
2022.10.18 03:00,RISK_OFF,-0.577,
2022.10.19 03:00,STRESS,-0.692,VIX_STRESS
2022.10.20 03:00,STRESS,-0.538,VIX_STRESS
2022.10.21 03:00,STRESS,-0.808,VIX_STRESS
2022.10.22 03:00,RISK_OFF,-0.692,
2022.10.23 03:00,RISK_OFF,-0.692,
2022.10.24 03:00,RISK_OFF,-0.692,
2022.10.25 03:00,RISK_OFF,-0.538,
2022.10.26 03:00,RISK_OFF,-0.423,
2022.10.27 03:00,RISK_OFF,-0.423,
2022.10.28 03:00,RISK_OFF,-0.385,
2022.10.29 03:00,RISK_OFF,-0.385,
2022.10.30 03:00,RISK_OFF,-0.385,
2022.10.31 03:00,RISK_OFF,-0.385,
2022.11.01 03:00,RISK_OFF,-0.385,
2022.11.02 03:00,RISK_OFF,-0.308,
2022.11.03 03:00,NEUTRAL,0.308,
2022.11.04 03:00,NEUTRAL,0.154,
2022.11.05 03:00,NEUTRAL,0,
2022.11.06 00:00,UNKNOWN,-0.077,
2022.11.07 02:00,NEUTRAL,-0.077,
2022.11.08 02:00,NEUTRAL,-0.077,
2022.11.09 02:00,RISK_OFF,-0.462,
2022.11.10 02:00,NEUTRAL,-0.038,
2022.11.11 02:00,NEUTRAL,-0.115,
2022.11.12 02:00,NEUTRAL,-0.115,
2022.11.13 02:00,NEUTRAL,-0.115,
2022.11.14 02:00,NEUTRAL,-0.115,
2022.11.15 02:00,NEUTRAL,-0.115,
2022.11.16 02:00,RISK_OFF,-0.462,
2022.11.17 02:00,STRESS,-0.269,VIX_STRESS
2022.11.18 02:00,STRESS,-0.346,VIX_STRESS
2022.11.19 02:00,NEUTRAL,0.038,
2022.11.20 02:00,NEUTRAL,0.038,
2022.11.21 02:00,NEUTRAL,0.038,
2022.11.22 02:00,STRESS,-0.115,VIX_STRESS
2022.11.23 02:00,STRESS,-0.308,VIX_STRESS
2022.11.24 02:00,STRESS,-0.077,VIX_STRESS
2022.11.25 02:00,STRESS,-0.077,VIX_STRESS
2022.11.26 02:00,STRESS,-0.385,VIX_STRESS
2022.11.27 02:00,STRESS,-0.462,VIX_STRESS
2022.11.28 02:00,STRESS,-0.462,VIX_STRESS
2022.11.29 02:00,STRESS,-0.308,VIX_STRESS
2022.11.30 02:00,STRESS,-0.154,VIX_STRESS
2022.12.01 02:00,STRESS,-0.115,VIX_STRESS
2022.12.02 02:00,STRESS,-0.038,VIX_STRESS
2022.12.03 02:00,STRESS,-0.192,VIX_STRESS
2022.12.04 02:00,STRESS,-0.192,VIX_STRESS
2022.12.05 02:00,STRESS,-0.192,VIX_STRESS
2022.12.06 02:00,STRESS,-0.269,VIX_STRESS
2022.12.07 02:00,NEUTRAL,-0.038,
2022.12.08 02:00,NEUTRAL,0.154,
2022.12.09 02:00,NEUTRAL,0.154,
2022.12.10 02:00,NEUTRAL,0.077,
2022.12.11 02:00,NEUTRAL,0.077,
2022.12.12 02:00,NEUTRAL,0.077,
2022.12.13 02:00,NEUTRAL,0.154,
2022.12.14 02:00,NEUTRAL,0.154,
2022.12.15 02:00,NEUTRAL,0.077,
2022.12.16 02:00,NEUTRAL,0.077,
2022.12.17 02:00,NEUTRAL,0.115,
2022.12.18 02:00,NEUTRAL,0.115,
2022.12.19 02:00,NEUTRAL,0.115,
2022.12.20 02:00,NEUTRAL,0.308,
2022.12.21 02:00,NEUTRAL,0.231,
2022.12.22 02:00,NEUTRAL,0.192,
2022.12.23 02:00,NEUTRAL,-0.038,
2022.12.24 02:00,NEUTRAL,0.077,
2022.12.25 02:00,NEUTRAL,0.077,
2022.12.26 02:00,NEUTRAL,0.077,
2022.12.27 02:00,NEUTRAL,0.115,
2022.12.28 02:00,NEUTRAL,0.154,
2022.12.29 02:00,NEUTRAL,-0.038,
2022.12.30 02:00,NEUTRAL,0.038,
2022.12.31 02:00,NEUTRAL,0.077,
